count_i, smass, sfr, m_age, l_age, AV 
1999 6.210 -2.440 -0.057 -1.517 2.991
2 6.163 -2.652 0.188 -0.821 3.435
20 5.828 -3.934 0.081 -0.326 0.321
200 5.686 -3.455 0.215 -0.519 0.482
2000 7.139 -3.679 0.053 -0.019 0.435
2001 6.885 -2.057 -0.434 -0.939 1.685
2002 7.372 -3.635 0.377 0.271 0.467
2003 6.436 -2.015 -0.322 -1.462 0.494
2004 6.997 -2.204 -0.412 -0.992 0.924
2005 7.612 -3.438 0.037 -0.045 1.405
2006 7.052 -1.567 -0.500 -1.145 1.110
2007 7.657 -3.098 0.267 0.086 0.364
2008 7.412 -1.684 -0.335 -0.767 0.959
2009 7.734 -3.357 0.304 0.198 0.206
201 5.343 -4.066 0.287 -0.208 3.713
2010 7.614 -2.842 0.037 -0.176 0.420
2011 7.768 -3.720 0.310 0.223 0.293
2012 7.658 -3.040 0.207 0.050 0.251
2013 7.162 -1.409 -0.339 -1.136 1.016
2014 6.977 -1.613 -0.454 -1.329 0.814
2015 7.093 -1.473 -0.460 -1.027 0.409
2016 7.763 -3.559 0.365 0.274 0.315
2017 7.625 -3.365 0.152 0.030 0.470
2018 7.336 -2.578 -0.342 -0.732 1.298
2019 7.576 -3.677 0.047 -0.006 1.309
202 5.346 -4.094 0.244 -0.229 0.085
2020 6.766 -2.336 0.289 -0.968 0.429
2021 6.890 -1.507 -0.387 -1.151 0.790
2022 6.481 -2.004 -0.319 -1.490 0.304
2023 6.939 -1.395 -0.592 -1.344 3.442
2024 6.907 -2.667 -0.336 -0.947 0.674
2025 6.265 -2.454 -0.128 -1.499 0.810
2026 6.538 -1.847 -0.251 -1.339 1.091
2027 6.564 -1.873 -0.214 -1.210 0.848
2028 6.384 -2.031 -0.214 -1.324 0.555
2029 5.970 -2.649 -0.050 -1.510 0.365
203 5.622 -3.860 0.119 -0.349 0.168
2030 6.752 -2.647 0.384 -0.727 3.765
2031 6.437 -2.426 0.085 -1.306 3.542
2032 7.232 -3.512 0.458 0.380 1.090
2033 6.582 -1.958 -0.416 -0.917 0.156
2034 7.092 -3.658 0.367 0.259 0.315
2035 5.966 -2.718 -0.035 -1.257 0.349
2036 6.834 -3.656 0.017 -0.088 0.211
2037 6.641 -3.401 -0.196 -0.417 0.383
2038 6.457 -2.701 -0.218 -0.725 0.694
2039 6.155 -3.299 0.263 -0.290 1.295
204 6.027 -3.698 0.044 -0.348 0.257
2040 6.131 -2.372 -0.002 -1.100 3.318
2041 6.115 -2.961 0.119 -0.972 3.872
2042 5.919 -2.550 -0.153 -1.198 0.222
2043 6.984 -2.211 -0.062 -0.358 3.348
2044 6.289 -2.911 0.205 -0.528 1.828
2045 6.882 -3.615 0.198 0.085 1.315
2046 6.373 -3.398 -0.224 -0.536 0.479
2047 6.807 -3.409 0.036 -0.140 0.952
2048 7.187 -3.484 0.451 0.368 2.060
2049 6.020 -2.635 -0.083 -1.494 3.882
205 6.204 -3.936 -0.086 -0.364 0.148
2050 5.944 -2.726 -0.009 -1.416 3.909
2051 6.141 -2.692 -0.012 -1.335 1.155
2052 6.258 -2.472 0.184 -1.415 3.879
2053 6.139 -2.572 -0.016 -1.438 1.670
2054 6.603 -2.013 -0.240 -1.188 0.985
2055 6.313 -2.263 -0.166 -1.498 0.466
2056 6.538 -2.411 0.177 -1.218 1.322
2057 6.507 -1.828 -0.433 -1.418 0.565
2058 6.768 -1.574 -0.582 -1.383 1.297
2059 7.303 -2.417 -0.415 -0.735 1.249
206 5.668 -3.558 0.234 -0.398 0.082
2060 7.544 -2.171 0.253 0.058 0.147
2061 7.408 -2.029 0.003 -0.360 0.651
2062 7.605 -3.269 0.345 0.135 0.896
2063 7.019 -2.476 -0.293 -0.932 0.391
2064 7.524 -3.217 -0.027 -0.107 0.574
2065 7.540 -2.032 0.310 -0.147 0.593
2066 7.641 -3.581 0.218 0.127 0.643
2067 6.951 -2.487 -0.291 -0.977 0.574
2068 6.949 -2.463 -0.305 -0.955 0.645
2069 6.868 -2.412 -0.283 -1.097 0.826
207 5.699 -3.583 0.208 -0.329 1.830
2070 6.654 -1.854 -0.203 -1.152 0.465
2071 7.328 -3.315 -0.297 -0.424 0.939
2072 7.307 -3.139 0.008 -0.232 0.495
2073 6.600 -1.856 -0.249 -1.323 0.727
2074 7.507 -3.709 0.471 0.412 0.830
2075 7.696 -3.588 0.468 0.427 3.515
2076 6.334 -2.545 0.125 -1.271 1.090
2077 6.152 -2.637 0.077 -1.398 0.729
2078 6.988 -2.961 -0.360 -0.642 0.338
2079 6.225 -2.350 -0.096 -1.408 0.322
208 5.348 -3.889 0.245 -0.341 0.122
2080 6.956 -2.108 0.341 -0.458 1.893
2081 7.040 -3.356 0.276 -0.131 0.924
2082 6.084 -2.702 0.124 -1.236 0.291
2083 6.018 -2.650 -0.022 -1.313 0.356
2084 6.934 -3.580 0.097 -0.165 1.073
2085 5.998 -2.838 0.026 -1.334 0.595
2086 6.329 -3.516 -0.092 -0.409 0.163
2087 5.827 -3.127 0.222 -1.170 0.397
2088 5.934 -2.996 0.087 -1.046 1.032
2089 6.210 -2.964 0.228 -0.737 0.869
209 5.471 -4.052 0.211 -0.255 0.410
2090 6.409 -2.941 -0.061 -0.429 0.661
2091 6.054 -3.701 -0.074 -0.409 0.209
2092 6.256 -3.162 0.198 -0.161 1.002
2093 5.907 -3.075 0.170 -1.120 0.743
2094 6.650 -3.647 0.049 -0.092 0.342
2095 6.941 -3.585 0.443 0.348 1.723
2096 6.609 -3.905 0.054 -0.063 0.687
2097 6.228 -2.966 0.079 -0.935 2.349
2098 6.731 -3.815 -0.238 -0.415 0.204
2099 6.263 -2.241 -0.174 -1.169 0.892
21 6.247 -3.695 0.022 -0.335 0.192
210 5.199 -4.263 0.285 -0.140 3.999
2100 6.339 -2.137 -0.231 -1.285 2.492
2101 6.483 -1.916 -0.329 -1.267 2.781
2102 7.171 -2.928 0.421 0.095 1.557
2103 5.913 -2.796 0.050 -1.410 3.917
2104 6.124 -2.462 0.074 -1.498 3.694
2105 6.088 -2.598 -0.160 -1.489 0.769
2106 6.616 -2.713 -0.236 -1.034 0.479
2107 6.143 -2.666 0.036 -1.411 0.548
2108 7.512 -2.824 0.056 -0.046 3.173
2109 6.241 -2.467 0.027 -1.487 0.735
211 6.011 -3.443 -0.097 -0.453 0.132
2110 7.501 -3.091 0.443 0.301 1.084
2111 7.302 -2.850 -0.291 -0.565 1.378
2112 7.613 -3.726 0.450 0.399 0.711
2113 6.864 -1.524 -0.387 -1.292 1.655
2114 6.478 -2.182 -0.102 -1.547 2.253
2115 7.398 -3.290 0.065 -0.015 0.328
2116 6.717 -1.567 -0.560 -1.145 0.185
2117 7.457 -3.815 0.260 0.025 0.414
2118 6.730 -2.573 -0.156 -1.005 0.320
2119 6.351 -2.511 0.136 -1.284 0.502
212 6.895 -3.664 0.078 -0.011 3.134
2120 7.449 -3.579 0.041 -0.010 1.084
2121 7.093 -2.512 -0.414 -0.850 1.700
2122 6.630 -1.724 -0.448 -1.357 1.181
2123 7.469 -3.485 0.463 0.373 0.288
2124 7.221 -3.182 -0.072 -0.338 1.173
2125 6.002 -2.604 -0.086 -1.551 0.419
2126 5.990 -2.644 -0.011 -1.516 0.686
2127 6.933 -3.887 0.444 0.375 3.909
2128 7.309 -3.271 0.462 0.351 1.261
2129 6.688 -2.918 -0.259 -0.780 0.370
213 6.735 -2.100 0.267 -0.335 2.444
2130 6.045 -2.734 0.050 -1.330 0.330
2131 6.729 -2.087 -0.034 -0.476 1.724
2132 6.479 -2.062 -0.134 -1.140 1.187
2133 7.005 -3.251 0.023 -0.085 1.134
2134 6.128 -3.770 -0.184 -0.445 0.169
2135 6.820 -3.503 0.068 -0.126 1.550
2136 6.207 -2.813 0.125 -1.098 1.807
2137 6.494 -2.221 0.027 -0.819 1.462
2138 6.593 -3.418 0.057 -0.202 0.399
2139 6.432 -3.714 -0.079 -0.331 0.222
214 6.699 -3.717 0.139 -0.031 3.491
2140 5.285 -4.120 0.283 -0.182 3.921
2141 6.006 -3.877 -0.076 -0.396 0.397
2142 6.210 -3.079 -0.021 -0.584 0.259
2143 6.248 -2.296 -0.031 -0.781 1.559
2144 6.694 -3.500 0.096 -0.093 1.015
2145 5.939 -2.636 -0.033 -1.013 0.158
2146 6.499 -2.375 -0.277 -0.604 0.639
2147 6.900 -3.627 0.058 -0.052 1.919
2148 6.556 -3.216 -0.280 -0.483 0.577
2149 6.315 -3.414 -0.085 -0.451 1.160
215 6.091 -3.476 0.210 -0.410 1.611
2150 6.228 -3.209 -0.108 -0.772 0.799
2151 6.681 -3.413 0.052 -0.111 0.599
2152 7.308 -3.556 0.444 0.362 3.408
2153 6.198 -2.899 0.132 -1.005 0.263
2154 6.223 -2.210 -0.187 -1.226 0.257
2155 6.138 -2.736 0.009 -1.274 0.697
2156 7.278 -3.510 0.451 0.386 0.401
2157 7.362 -3.049 0.052 -0.063 3.301
2158 6.148 -2.549 -0.005 -1.460 1.910
2159 7.016 -1.563 0.131 -0.689 1.997
216 6.413 -3.178 0.260 -0.208 1.035
2160 7.634 -3.618 0.459 0.418 3.205
2161 7.393 -3.272 -0.388 -0.479 3.761
2162 6.567 -2.626 -0.105 -1.077 0.313
2163 7.116 -2.700 0.419 -0.276 0.358
2164 6.971 -1.432 -0.169 -0.835 1.068
2165 6.952 -1.404 -0.372 -0.905 1.112
2166 7.322 -1.861 0.372 -0.381 2.498
2167 7.253 -2.820 -0.246 -0.455 0.965
2168 6.301 -2.310 -0.208 -1.453 0.247
2169 6.343 -2.107 -0.299 -1.408 0.280
217 6.189 -2.228 -0.227 -0.771 0.273
2170 7.115 -2.687 -0.368 -0.760 1.375
2171 6.176 -2.506 -0.126 -1.533 0.798
2172 6.244 -2.423 0.006 -1.504 1.893
2173 7.317 -3.402 0.392 0.259 0.581
2174 6.728 -2.051 -0.165 -1.034 0.790
2175 6.100 -2.563 -0.088 -1.506 1.808
2176 6.139 -2.737 0.020 -1.354 0.248
2177 7.093 -2.930 0.287 0.037 0.264
2178 7.358 -3.368 0.455 0.356 1.816
2179 5.956 -2.801 0.102 -1.407 0.847
218 6.978 -3.598 0.459 0.311 2.536
2180 6.543 -2.668 -0.336 -1.013 0.171
2181 6.057 -2.865 0.207 -1.217 0.461
2182 6.525 -2.245 0.229 -0.839 1.620
2183 6.196 -2.624 0.120 -1.250 3.463
2184 6.481 -2.210 -0.000 -0.965 1.103
2185 6.891 -3.444 0.320 0.145 0.845
2186 6.739 -3.083 -0.283 -0.668 1.526
2187 6.369 -2.344 -0.044 -1.174 3.182
2188 6.181 -2.282 -0.195 -1.176 1.455
2189 8.784 -1.092 0.286 -0.001 1.857
219 6.128 -2.998 0.174 -0.700 1.256
2190 6.195 -3.078 -0.111 -0.605 0.258
2191 5.871 -3.272 0.172 -0.659 3.768
2192 5.931 -3.011 0.152 -0.885 0.655
2193 6.726 -3.500 0.092 -0.077 2.058
2194 5.818 -3.882 -0.005 -0.392 0.149
2195 5.861 -3.264 0.160 -0.839 0.995
2196 6.375 -3.756 -0.243 -0.477 0.130
2197 6.627 -3.543 0.419 0.215 1.155
2198 5.913 -2.874 0.100 -1.142 0.398
2199 5.578 -3.606 0.220 -0.400 0.351
22 6.352 -3.588 -0.096 -0.356 0.401
220 9.815 -0.790 0.471 0.384 1.798
2200 6.380 -3.675 0.136 -0.036 0.993
2201 6.033 -3.817 0.268 -0.094 1.753
2202 5.834 -2.868 0.047 -1.199 0.338
2203 6.377 -2.027 -0.220 -0.891 0.280
2204 6.658 -2.961 0.405 -0.433 1.505
2205 6.510 -2.162 -0.184 -1.042 1.877
2206 6.140 -2.596 0.058 -1.406 3.858
2207 6.167 -2.577 0.022 -1.199 0.382
2208 6.111 -2.745 0.135 -1.304 1.277
2209 5.386 -3.969 0.250 -0.453 3.893
221 6.362 -3.108 -0.098 -0.864 0.822
2210 7.186 -3.487 0.061 -0.004 1.623
2211 5.932 -2.615 -0.058 -1.613 3.911
2212 6.262 -2.233 -0.183 -1.314 0.475
2213 7.557 -3.344 0.470 0.409 3.723
2214 7.231 -3.630 0.060 -0.029 0.973
2215 7.278 -3.148 0.446 0.283 0.816
2216 6.087 -2.700 0.140 -1.393 0.388
2217 7.099 -3.741 -0.020 -0.117 0.366
2218 7.140 -2.451 0.396 -0.048 0.369
2219 6.274 -2.580 0.021 -1.339 1.498
222 7.846 -0.778 -0.444 -1.036 1.776
2220 7.158 -3.417 0.038 -0.039 0.411
2221 6.419 -2.714 0.231 -1.014 0.472
2222 6.412 -2.463 0.150 -1.227 2.029
2223 7.053 -3.502 -0.158 -0.294 0.827
2224 7.272 -3.648 0.475 0.353 1.031
2225 6.176 -2.673 0.055 -1.328 1.017
2226 6.197 -2.688 -0.070 -1.331 1.463
2227 6.464 -2.072 -0.070 -1.095 1.485
2228 6.954 -3.253 0.072 -0.049 0.692
2229 5.927 -2.904 0.065 -1.354 0.728
223 6.964 -3.572 -0.320 -0.452 0.148
2230 6.989 -3.274 -0.325 -0.465 3.680
2231 7.021 -2.744 0.409 0.085 1.372
2232 6.112 -2.675 -0.036 -1.412 3.808
2233 5.999 -2.777 0.123 -1.382 3.862
2234 5.910 -2.745 0.076 -1.443 3.915
2235 6.318 -2.694 0.048 -0.906 2.904
2236 5.877 -3.095 0.126 -1.029 0.433
2237 5.966 -2.650 -0.041 -1.165 0.380
2238 5.790 -2.903 0.092 -1.448 3.845
2239 6.230 -3.764 -0.142 -0.406 0.243
224 7.106 -3.561 -0.012 -0.167 0.163
2240 6.592 -3.494 -0.031 -0.214 0.236
2241 6.063 -3.168 0.301 -0.404 0.668
2242 6.142 -2.536 0.009 -0.954 0.237
2243 6.197 -2.243 -0.163 -1.191 3.652
2244 5.816 -3.833 0.034 -0.364 0.141
2245 5.793 -3.072 0.152 -1.224 3.718
2246 6.375 -3.433 -0.191 -0.461 0.165
2247 6.163 -3.697 -0.022 -0.363 0.467
2248 6.452 -3.385 -0.170 -0.488 0.368
2249 6.115 -2.817 0.222 -0.655 1.268
225 7.007 -3.611 0.053 -0.057 0.411
2250 6.243 -2.351 -0.112 -1.041 2.101
2251 5.797 -3.093 0.031 -0.726 0.182
2252 6.395 -3.577 -0.129 -0.419 0.441
2253 7.958 -2.505 0.449 0.328 3.172
2254 6.761 -3.128 0.433 -0.142 0.419
2255 6.391 -2.841 0.191 -0.860 1.979
2256 7.133 -3.312 0.075 -0.052 3.102
2257 6.823 -3.001 0.291 0.011 0.354
2258 6.027 -2.844 0.037 -1.309 1.189
2259 5.944 -2.891 0.130 -1.251 0.311
226 6.047 -2.678 -0.026 -1.448 3.216
2260 6.058 -2.849 0.129 -1.202 0.693
2261 6.218 -2.606 0.010 -1.161 0.511
2262 6.036 -2.584 -0.072 -1.540 3.353
2263 6.986 -3.633 0.042 -0.030 0.369
2264 7.294 -3.439 0.470 0.392 2.171
2265 6.095 -2.569 -0.026 -1.495 3.135
2266 6.063 -2.744 0.017 -1.358 0.422
2267 6.599 -1.731 -0.316 -0.950 0.662
2268 7.046 -3.481 0.060 -0.060 0.314
2269 6.030 -2.755 0.055 -1.330 0.515
227 6.647 -3.825 -0.224 -0.415 0.100
2270 6.715 -2.427 0.331 -0.534 0.158
2271 6.137 -2.634 -0.168 -1.390 0.335
2272 6.383 -2.778 -0.142 -1.017 0.610
2273 6.374 -2.244 -0.342 -1.173 0.223
2274 6.313 -2.238 -0.193 -1.274 0.388
2275 7.441 -3.581 0.451 0.381 2.920
2276 5.928 -2.813 0.135 -1.388 0.466
2277 6.262 -2.362 -0.218 -1.191 0.195
2278 6.343 -2.913 0.271 -0.899 0.965
2279 6.728 -3.627 0.061 -0.063 0.303
228 6.617 -3.602 -0.271 -0.473 0.150
2280 6.569 -3.679 -0.319 -0.497 0.133
2281 5.961 -2.873 0.099 -1.298 3.733
2282 5.945 -2.881 0.058 -1.311 0.744
2283 7.128 -2.339 0.402 -0.114 3.082
2284 6.297 -2.151 -0.221 -1.232 2.067
2285 6.420 -3.008 -0.140 -0.615 0.521
2286 6.352 -2.140 -0.069 -0.706 0.751
2287 6.666 -2.842 0.401 0.075 1.546
2288 6.052 -3.032 0.167 -0.594 1.444
2289 6.424 -3.603 -0.060 -0.367 0.402
229 6.210 -2.169 -0.311 -1.235 0.134
2290 5.338 -4.121 0.263 -0.176 3.397
2291 6.227 -2.767 0.046 -0.682 1.166
2292 6.284 -2.737 0.193 -0.508 0.420
2293 6.328 -2.276 0.058 -0.985 3.085
2294 5.978 -2.982 0.026 -0.705 0.820
2295 5.322 -4.091 0.262 -0.190 1.796
2296 6.610 -3.433 0.113 -0.074 1.901
2297 6.187 -2.492 -0.078 -0.982 1.126
2298 5.735 -3.192 0.203 -0.882 1.433
2299 5.923 -2.890 0.106 -1.305 3.882
23 5.266 -4.188 0.288 -0.148 0.076
230 6.445 -1.949 -0.087 -0.741 0.192
2300 5.974 -2.578 -0.069 -1.024 0.492
2301 5.895 -2.791 -0.040 -1.078 0.308
2302 6.179 -3.721 -0.183 -0.449 0.092
2303 6.295 -3.239 0.321 -0.542 3.778
2304 5.935 -2.752 0.086 -0.920 0.278
2305 6.310 -2.853 0.332 -0.878 1.136
2306 6.525 -2.326 0.256 -0.304 0.461
2307 6.135 -2.866 0.194 -1.103 3.744
2308 6.858 -3.559 0.081 -0.079 2.658
2309 5.817 -2.986 0.087 -1.309 0.618
231 5.959 -2.790 0.082 -1.287 0.303
2310 5.954 -2.869 0.067 -1.331 3.295
2311 6.094 -2.421 -0.199 -1.173 0.203
2312 6.174 -2.544 -0.032 -1.192 0.449
2313 6.143 -2.786 -0.071 -1.227 0.450
2314 6.029 -2.782 0.004 -1.361 2.237
2315 6.361 -2.248 -0.139 -1.069 2.261
2316 6.374 -2.037 -0.116 -1.071 0.546
2317 6.474 -2.473 -0.290 -1.027 0.361
2318 5.986 -2.612 -0.032 -1.585 2.659
2319 6.213 -2.186 -0.215 -1.332 0.300
232 6.083 -2.862 0.142 -1.095 0.475
2320 6.297 -2.266 -0.048 -1.084 0.124
2321 6.736 -2.268 0.333 -0.170 0.290
2322 6.865 -3.484 -0.050 -0.213 0.299
2323 6.124 -2.815 0.086 -1.232 0.376
2324 5.865 -2.894 0.072 -1.358 0.637
2325 6.290 -2.270 -0.065 -1.108 0.340
2326 6.870 -3.423 0.122 -0.009 0.407
2327 6.888 -3.678 0.068 -0.220 1.206
2328 5.893 -2.968 0.093 -1.266 0.336
2329 6.198 -2.805 0.149 -1.135 0.726
233 6.511 -3.687 -0.250 -0.445 0.180
2330 6.705 -2.576 0.273 -0.304 0.373
2331 6.130 -2.555 0.096 -1.048 0.213
2332 6.408 -3.585 -0.115 -0.382 0.301
2333 6.050 -2.906 0.142 -1.181 3.090
2334 5.352 -3.989 0.249 -0.256 2.854
2335 5.845 -3.637 0.172 -0.421 0.762
2336 5.779 -3.292 0.177 -0.578 1.931
2337 6.396 -3.714 0.203 -0.007 0.714
2338 6.012 -3.491 0.174 -0.311 0.445
2339 6.520 -3.721 -0.219 -0.443 0.330
234 6.212 -3.051 -0.033 -1.009 0.501
2340 6.153 -2.702 -0.020 -1.043 3.713
2341 5.800 -2.900 0.091 -0.886 3.247
2342 5.370 -4.052 0.283 -0.212 3.819
2343 6.021 -3.589 0.062 -0.374 0.532
2344 5.447 -3.855 0.257 -0.329 0.790
2345 5.533 -3.902 0.224 -0.248 0.318
2346 5.287 -4.156 0.289 -0.154 0.559
2347 5.684 -3.735 0.233 -0.256 1.384
2348 5.282 -4.132 0.262 -0.180 3.942
2349 5.881 -3.624 -0.053 -0.456 0.132
235 5.903 -2.855 0.024 -1.320 2.935
2350 6.201 -3.661 -0.105 -0.439 1.049
2351 6.563 -3.384 0.399 0.155 0.943
2352 6.032 -2.834 0.056 -1.074 3.000
2353 6.443 -3.193 -0.227 -0.537 0.267
2354 6.299 -3.841 0.012 -0.324 0.294
2355 6.189 -3.066 -0.055 -0.844 0.794
2356 5.962 -2.832 0.060 -1.300 3.248
2357 6.266 -2.320 -0.068 -0.997 1.423
2358 6.312 -2.250 -0.102 -1.124 2.361
2359 6.293 -2.266 -0.017 -1.106 0.795
236 6.145 -3.200 0.250 -0.755 0.874
2360 6.091 -2.620 0.059 -1.014 0.769
2361 5.241 -4.204 0.288 -0.149 3.973
2362 6.329 -2.260 -0.247 -0.829 0.221
2363 6.345 -2.130 -0.222 -0.962 1.994
2364 6.542 -3.280 0.070 -0.178 0.433
2365 6.790 -3.544 0.114 -0.050 0.329
2366 6.137 -2.595 0.092 -1.088 0.378
2367 6.498 -2.220 0.055 -0.928 1.370
2368 7.142 -3.352 0.448 0.304 1.015
2369 6.922 -3.749 0.102 -0.010 1.090
237 6.817 -3.335 0.096 -0.060 1.477
2370 5.997 -2.613 0.026 -1.196 0.529
2371 6.044 -2.538 -0.050 -1.283 0.420
2372 7.122 -3.705 0.455 0.379 0.671
2373 6.768 -3.382 0.071 -0.119 0.336
2374 5.915 -2.813 0.012 -1.197 0.369
2375 7.048 -3.486 0.463 0.349 0.946
2376 6.321 -2.735 0.205 -0.868 1.523
2377 6.172 -2.880 0.096 -1.073 3.007
2378 6.137 -2.348 -0.194 -1.207 0.180
2379 6.480 -1.966 -0.118 -0.842 0.603
238 7.005 -3.428 0.425 0.279 1.410
2380 6.997 -3.069 0.035 -0.139 3.580
2381 6.260 -3.580 0.240 -0.157 0.698
2382 5.277 -4.164 0.290 -0.174 3.917
2383 6.732 -3.689 0.043 -0.062 0.834
2384 6.545 -3.760 0.106 -0.051 0.601
2385 5.933 -3.125 0.156 -0.787 0.746
2386 6.453 -3.234 -0.249 -0.484 2.181
2387 6.082 -3.056 0.129 -0.999 3.642
2388 5.792 -3.081 0.150 -0.710 3.357
2389 6.055 -2.423 -0.177 -0.729 0.175
239 6.453 -3.369 -0.170 -0.405 0.426
2390 5.838 -3.834 0.116 -0.290 0.780
2391 5.799 -3.255 0.150 -0.498 0.899
2392 5.521 -3.571 0.209 -0.456 0.337
2393 5.260 -4.199 0.279 -0.148 1.340
2394 5.198 -4.263 0.290 -0.134 3.998
2395 6.324 -3.470 -0.058 -0.365 0.236
2396 5.294 -4.128 0.256 -0.190 1.423
2397 5.597 -3.634 0.229 -0.612 3.847
2398 6.344 -3.239 0.292 -0.310 2.779
2399 5.832 -2.763 -0.004 -1.031 0.250
24 5.912 -3.334 0.205 -0.589 1.321
240 5.823 -2.897 0.105 -1.391 3.910
2400 5.959 -3.619 0.036 -0.375 0.464
2401 5.838 -2.847 0.021 -0.922 0.213
2402 5.266 -4.175 0.284 -0.171 3.913
2403 5.804 -3.693 0.053 -0.399 0.453
2404 5.924 -2.766 0.055 -1.098 0.814
2405 6.626 -3.556 0.051 -0.123 0.383
2406 6.459 -3.509 0.082 -0.141 0.543
2407 5.892 -3.863 0.020 -0.363 0.113
2408 6.177 -3.348 -0.164 -0.495 0.357
2409 5.974 -3.088 0.234 -0.718 0.503
241 6.652 -3.663 0.066 -0.128 1.068
2410 6.100 -2.590 0.157 -1.119 3.770
2411 5.559 -3.815 0.289 -0.522 3.851
2412 6.149 -2.319 -0.137 -0.759 0.689
2413 6.210 -2.413 -0.013 -0.971 0.586
2414 6.050 -2.596 0.023 -1.037 0.150
2415 6.350 -2.404 0.158 -0.941 2.851
2416 6.524 -2.492 0.001 -0.679 1.879
2417 5.947 -2.730 0.064 -0.931 0.154
2418 7.111 -3.387 0.443 0.322 2.126
2419 6.260 -2.238 -0.140 -1.183 1.560
242 6.331 -2.217 0.020 -0.600 0.589
2420 6.149 -2.412 -0.020 -1.062 0.146
2421 6.855 -3.734 -0.172 -0.321 0.336
2422 6.375 -2.844 0.057 -1.025 2.083
2423 6.059 -2.443 -0.128 -1.311 0.355
2424 6.806 -2.952 0.340 0.033 0.395
2425 6.259 -2.260 -0.263 -1.174 1.306
2426 7.113 -3.096 0.220 -0.137 2.347
2427 5.640 -3.611 0.223 -0.720 3.850
2428 6.282 -2.257 -0.249 -1.160 2.482
2429 6.435 -2.131 -0.148 -1.121 2.371
243 6.132 -2.432 0.049 -1.117 1.184
2430 5.879 -2.922 0.045 -1.352 1.223
2431 5.720 -3.307 0.206 -0.982 0.644
2432 6.081 -3.787 -0.016 -0.349 0.148
2433 5.862 -3.724 0.096 -0.350 1.348
2434 5.804 -3.503 0.223 -0.749 0.685
2435 5.962 -3.616 0.110 -0.401 0.571
2436 6.135 -2.357 -0.053 -0.937 3.611
2437 6.421 -2.319 0.056 -0.468 1.779
2438 5.654 -3.172 0.138 -0.768 3.403
2439 5.875 -2.899 0.046 -1.209 3.664
244 6.144 -2.458 -0.095 -0.936 0.980
2440 6.159 -3.402 -0.096 -0.408 0.136
2441 5.364 -3.906 0.248 -0.319 3.737
2442 6.046 -2.765 0.145 -0.789 0.494
2443 5.515 -3.624 0.176 -0.445 0.056
2444 5.652 -3.411 0.214 -0.376 0.841
2445 6.127 -3.809 -0.104 -0.379 0.188
2446 5.316 -4.105 0.266 -0.187 0.169
2447 5.513 -3.551 0.251 -0.474 0.103
2448 5.733 -3.486 0.211 -0.793 3.648
2449 5.967 -3.898 0.075 -0.253 0.301
245 6.332 -3.896 -0.120 -0.365 0.665
2450 5.904 -3.216 0.212 -0.773 0.416
2451 6.172 -2.330 0.001 -0.698 1.260
2452 5.655 -3.753 0.219 -0.298 1.371
2453 5.782 -3.371 0.229 -0.404 2.642
2454 6.314 -3.495 0.296 0.016 0.947
2455 6.067 -3.520 -0.071 -0.466 0.156
2456 6.068 -3.685 -0.096 -0.373 0.086
2457 6.851 -3.415 0.432 0.237 1.871
2458 6.528 -3.664 0.401 0.240 0.777
2459 6.297 -3.924 0.405 0.199 3.814
246 6.567 -3.678 0.413 0.254 0.407
2460 5.636 -3.187 0.148 -0.756 0.280
2461 6.806 -3.628 0.073 -0.038 2.373
2462 6.548 -3.774 0.198 0.031 3.639
2463 5.894 -3.001 0.155 -1.219 3.864
2464 6.426 -1.957 -0.244 -0.897 3.174
2465 5.998 -2.866 0.129 -0.974 0.735
2466 6.247 -2.463 -0.063 -0.907 1.082
2467 6.017 -2.735 0.060 -0.865 1.997
2468 6.077 -3.209 0.169 -0.734 1.710
2469 6.162 -3.025 0.146 -0.886 1.964
247 6.655 -3.533 0.102 -0.061 3.486
2470 6.096 -2.543 -0.091 -1.034 0.239
2471 6.467 -3.431 0.177 -0.068 0.470
2472 6.799 -3.663 0.109 -0.023 0.867
2473 6.864 -3.415 0.108 -0.023 2.656
2474 7.082 -3.281 0.458 0.328 2.215
2475 6.865 -3.575 0.122 -0.026 1.243
2476 6.873 -3.411 0.445 0.281 0.623
2477 6.862 -3.684 0.095 -0.017 1.589
2478 6.272 -3.012 0.304 -0.787 1.524
2479 6.016 -2.980 0.053 -1.140 3.490
248 5.802 -2.795 -0.024 -1.322 0.419
2480 5.892 -3.463 -0.026 -0.487 0.167
2481 5.263 -4.174 0.284 -0.152 3.947
2482 5.955 -3.051 0.131 -1.052 3.668
2483 5.841 -3.269 0.269 -0.650 0.457
2484 6.376 -3.353 0.328 -0.046 1.328
2485 5.384 -3.938 0.267 -0.262 0.153
2486 5.668 -3.123 0.128 -0.681 0.255
2487 5.966 -3.868 -0.023 -0.363 0.247
2488 5.784 -2.942 0.055 -0.895 0.201
2489 5.619 -3.849 0.236 -0.214 0.414
249 6.295 -2.389 -0.033 -0.920 2.883
2490 5.769 -3.871 0.201 -0.219 1.335
2491 5.747 -3.461 0.262 -0.368 3.117
2492 6.066 -3.923 0.042 -0.303 0.161
2493 5.245 -4.197 0.284 -0.161 3.954
2494 5.493 -3.636 0.212 -0.438 0.330
2495 5.826 -3.212 0.256 -0.736 3.796
2496 6.095 -3.723 0.010 -0.386 0.205
2497 5.569 -3.836 0.166 -0.317 0.288
