count_i, smass, sfr, m_age, l_age, AV 
5983 6.988 -3.626 0.032 -0.080 3.768
5984 6.954 -3.296 0.006 -0.242 3.730
5985 6.907 -3.728 -0.418 -0.533 3.760
5986 5.914 -2.948 0.080 -1.285 1.632
5987 5.838 -2.929 0.108 -1.338 1.604
5988 5.856 -2.985 0.177 -1.315 1.268
5989 6.007 -2.812 -0.072 -1.398 2.278
599 5.383 -3.876 0.247 -0.535 1.532
5990 6.759 -2.882 -0.306 -0.832 3.329
5991 6.253 -2.756 -0.232 -1.291 2.217
5992 5.888 -2.802 0.013 -1.474 1.048
5993 5.785 -2.819 -0.019 -1.541 0.628
5994 5.869 -2.782 0.038 -1.521 1.044
5995 6.154 -2.610 -0.221 -1.417 1.783
5996 5.991 -2.619 -0.025 -1.570 1.819
5997 5.930 -2.615 -0.027 -1.619 1.903
5998 6.004 -2.579 -0.027 -1.555 1.687
5999 5.977 -2.631 -0.044 -1.558 1.359
6 5.319 -4.135 0.281 -0.172 0.327
60 5.471 -3.641 0.247 -0.484 3.581
600 5.420 -3.981 0.275 -0.422 0.992
6000 5.960 -2.575 -0.103 -1.626 1.476
6001 6.072 -2.489 -0.168 -1.622 1.514
6002 6.504 -2.507 0.271 -1.134 1.512
6003 6.499 -2.478 -0.233 -1.344 1.837
6004 6.405 -2.432 -0.131 -1.429 1.794
6005 6.401 -2.387 -0.130 -1.437 1.638
6006 6.244 -2.309 -0.134 -1.608 1.719
6007 6.236 -2.276 -0.248 -1.669 1.701
6008 6.258 -2.223 -0.206 -1.683 1.651
6009 6.394 -2.191 -0.043 -1.571 1.642
601 5.583 -3.549 0.204 -0.824 3.312
6010 6.324 -2.144 -0.241 -1.722 1.558
6011 6.487 -2.074 -0.161 -1.615 1.823
6012 6.734 -1.979 -0.171 -1.511 2.163
6013 6.472 -1.920 -0.307 -1.763 2.069
6014 6.625 -1.873 -0.263 -1.728 2.130
6015 6.527 -1.848 -0.528 -1.826 1.989
6016 6.690 -1.795 -0.211 -1.700 2.018
6017 6.650 -1.749 -0.276 -1.761 1.957
6018 6.618 -1.769 -0.380 -1.802 1.967
6019 6.695 -1.677 -0.508 -1.787 2.202
602 5.694 -3.388 0.217 -0.969 3.393
6020 6.643 -1.765 -0.402 -1.771 1.711
6021 6.617 -1.764 -0.527 -1.834 1.534
6022 6.676 -1.758 -0.207 -1.735 1.496
6023 6.774 -1.606 -0.584 -1.817 1.871
6024 6.882 -1.577 -0.214 -1.717 2.054
6025 6.794 -1.558 -0.653 -1.858 2.128
6026 6.868 -1.487 -0.422 -1.802 2.824
6027 6.893 -1.492 -0.311 -1.785 2.712
6028 6.769 -1.601 -0.562 -1.810 1.916
6029 6.685 -1.714 -0.422 -1.750 1.486
603 5.461 -3.807 0.239 -0.660 3.377
6030 6.722 -1.691 -0.525 -1.765 1.765
6031 7.265 -1.723 -0.375 -1.365 2.581
6032 6.586 -1.758 -0.612 -1.833 1.836
6033 6.550 -1.875 -0.374 -1.795 1.443
6034 6.564 -1.862 -0.223 -1.747 1.666
6035 6.492 -1.848 -0.554 -1.833 1.677
6036 6.436 -1.912 -0.516 -1.828 1.624
6037 6.536 -1.911 -0.268 -1.734 1.765
6038 6.562 -1.933 -0.170 -1.680 1.806
6039 6.451 -1.989 -0.326 -1.716 1.756
604 5.227 -4.226 0.290 -0.145 3.977
6040 6.387 -2.044 -0.348 -1.768 1.738
6041 6.415 -2.073 -0.223 -1.701 1.894
6042 6.337 -2.091 -0.300 -1.719 1.898
6043 6.422 -2.063 -0.175 -1.665 2.073
6044 6.286 -2.099 -0.274 -1.773 2.174
6045 6.270 -2.164 -0.304 -1.733 1.967
6046 6.274 -2.201 -0.213 -1.671 2.064
6047 6.206 -2.251 -0.210 -1.703 2.120
6048 6.194 -2.253 -0.276 -1.709 2.994
6049 5.936 -2.505 -0.215 -1.743 3.963
605 5.406 -4.097 0.296 -0.116 0.159
6050 6.179 -2.427 -0.053 -1.563 2.166
6051 6.026 -2.488 -0.137 -1.631 1.963
6052 6.054 -2.546 -0.076 -1.596 1.726
6053 5.985 -2.601 0.050 -1.571 1.684
6054 6.015 -2.545 -0.160 -1.597 1.961
6055 6.011 -2.562 -0.016 -1.572 2.570
6056 6.029 -2.580 0.030 -1.563 2.536
6057 5.947 -2.631 -0.083 -1.567 2.116
6058 5.926 -2.733 -0.029 -1.523 1.787
6059 6.510 -2.813 -0.240 -1.058 2.718
606 5.378 -3.860 0.242 -0.558 3.933
6060 5.874 -2.778 0.039 -1.494 1.613
6061 5.913 -2.687 0.003 -1.528 3.001
6062 6.115 -2.831 -0.145 -1.318 1.808
6063 5.930 -2.800 0.042 -1.419 2.096
6064 5.926 -2.887 0.110 -1.343 1.806
6065 5.722 -2.945 0.018 -1.497 1.716
6066 5.789 -2.923 0.094 -1.410 1.787
6067 5.714 -2.963 0.069 -1.477 2.628
6068 5.623 -3.096 0.130 -1.398 3.932
6069 6.467 -2.506 -0.044 -0.761 3.195
607 5.361 -3.973 0.252 -0.326 3.908
6070 5.604 -3.153 0.124 -1.336 1.577
6071 5.671 -2.987 0.083 -1.451 3.745
6072 6.357 -3.244 0.274 -0.526 2.887
6073 5.604 -3.211 0.139 -1.262 1.923
6074 5.540 -3.283 0.168 -1.235 2.093
6075 5.582 -3.348 0.189 -1.163 1.451
6076 5.504 -3.261 0.144 -1.337 3.950
6077 5.232 -4.217 0.292 -0.146 3.735
6078 6.256 -3.798 0.104 -0.077 1.853
6079 6.977 -1.968 -0.169 -0.768 2.492
608 5.331 -4.131 0.234 -0.213 0.096
6080 5.488 -3.406 0.226 -1.179 3.983
6081 5.478 -3.359 0.189 -1.264 3.976
6082 5.773 -3.298 0.215 -1.012 2.960
6083 6.494 -3.736 -0.195 -0.394 2.967
6084 6.878 -4.008 0.455 0.394 3.680
6085 5.718 -3.140 0.168 -1.253 2.076
6086 5.730 -3.111 0.142 -1.313 1.545
6087 5.776 -2.965 0.084 -1.399 3.392
6088 5.883 -2.853 0.040 -1.400 3.021
6089 7.174 -3.798 0.461 0.396 3.464
609 5.325 -4.071 0.256 -0.197 0.882
6090 6.519 -2.391 -0.107 -0.754 2.568
6091 6.914 -3.541 -0.351 -0.492 3.368
6092 5.912 -2.847 0.023 -1.425 2.277
6093 7.144 -3.486 0.427 0.238 2.531
6094 6.987 -3.016 -0.304 -0.526 3.156
6095 5.944 -2.810 0.074 -1.404 1.512
6096 5.956 -2.810 0.066 -1.409 1.282
6097 6.803 -2.932 -0.393 -0.829 2.631
6098 6.381 -2.721 -0.182 -1.207 2.052
6099 7.221 -3.161 -0.348 -0.464 3.779
61 5.218 -4.226 0.293 -0.139 0.424
610 5.476 -4.026 0.238 -0.173 2.856
6100 5.970 -2.612 -0.161 -1.601 1.857
6101 6.000 -2.624 -0.061 -1.560 1.680
6102 6.055 -2.587 0.069 -1.491 1.560
6103 6.112 -2.600 0.002 -1.434 1.424
6104 6.024 -2.570 -0.142 -1.588 1.264
6105 6.126 -2.514 0.040 -1.530 1.554
6106 6.584 -2.490 -0.150 -1.207 1.969
6107 6.052 -2.442 -0.118 -1.654 1.593
6108 6.287 -2.413 -0.325 -1.558 1.632
6109 6.268 -2.394 -0.090 -1.537 1.542
611 5.385 -4.015 0.281 -0.378 3.940
6110 6.179 -2.328 -0.155 -1.650 1.539
6111 6.172 -2.296 -0.134 -1.676 1.619
6112 6.361 -2.269 0.053 -1.531 1.753
6113 6.219 -2.193 -0.358 -1.750 1.667
6114 6.877 -2.157 -0.361 -1.315 2.091
6115 6.386 -2.061 -0.377 -1.740 1.786
6116 6.466 -2.060 -0.152 -1.668 1.614
6117 6.480 -1.995 -0.251 -1.716 1.817
6118 6.488 -1.896 -0.513 -1.783 2.076
6119 6.537 -1.873 -0.310 -1.753 2.020
612 5.467 -3.998 0.255 -0.183 2.080
6120 6.600 -1.819 -0.342 -1.767 2.129
6121 6.639 -1.771 -0.426 -1.766 2.285
6122 6.661 -1.722 -0.477 -1.774 2.428
6123 6.646 -1.780 -0.210 -1.735 1.999
6124 6.554 -1.854 -0.283 -1.734 1.517
6125 6.709 -1.702 -0.384 -1.787 2.019
6126 6.755 -1.650 -0.338 -1.746 2.103
6127 6.818 -1.512 -0.601 -1.853 2.558
6128 6.811 -1.602 -0.383 -1.772 2.254
6129 6.883 -1.530 -0.399 -1.748 2.950
613 5.198 -4.263 0.289 -0.137 4.000
6130 6.865 -1.475 -0.635 -1.855 3.127
6131 6.652 -1.737 -0.427 -1.772 1.767
6132 6.676 -1.662 -0.623 -1.825 2.054
6133 6.669 -1.734 -0.476 -1.775 1.869
6134 7.130 -1.731 -0.218 -1.431 2.172
6135 7.463 -0.831 -0.775 -1.063 2.783
6136 6.537 -1.888 -0.359 -1.727 1.740
6137 6.480 -1.959 -0.379 -1.747 1.520
6138 6.509 -1.908 -0.382 -1.779 1.711
6139 6.538 -1.912 -0.360 -1.727 1.789
614 5.441 -3.973 0.262 -0.181 2.397
6140 6.479 -1.979 -0.332 -1.709 1.569
6141 6.425 -1.997 -0.319 -1.754 1.553
6142 6.413 -2.022 -0.448 -1.735 1.678
6143 6.366 -2.046 -0.294 -1.776 1.853
6144 6.434 -2.048 -0.185 -1.667 1.927
6145 6.430 -2.062 -0.227 -1.667 2.150
6146 6.338 -2.078 -0.293 -1.777 2.145
6147 6.303 -2.119 -0.354 -1.749 2.227
6148 6.289 -2.183 -0.228 -1.706 2.007
6149 6.159 -2.235 -0.324 -1.742 2.166
615 5.872 -4.008 0.258 0.014 3.881
6150 6.301 -2.283 -0.094 -1.632 2.244
6151 6.166 -2.275 -0.210 -1.696 2.623
6152 6.225 -2.350 -0.048 -1.615 2.416
6153 6.089 -2.481 -0.106 -1.630 1.728
6154 6.038 -2.531 -0.118 -1.599 1.772
6155 6.028 -2.586 -0.029 -1.561 1.788
6156 5.950 -2.647 -0.055 -1.581 1.671
6157 6.001 -2.623 -0.060 -1.562 2.014
6158 5.941 -2.618 -0.096 -1.627 2.141
6159 5.982 -2.551 -0.123 -1.633 3.651
616 5.229 -4.214 0.279 -0.155 0.889
6160 5.908 -2.647 -0.079 -1.607 2.488
6161 6.054 -2.731 0.144 -1.361 1.955
6162 6.787 -2.098 0.325 -0.653 2.717
6163 5.803 -2.749 -0.043 -1.610 3.925
6164 5.975 -2.722 0.095 -1.484 3.235
6165 5.943 -2.711 -0.005 -1.515 3.646
6166 7.261 -3.878 0.459 0.429 3.128
6167 5.751 -2.939 0.053 -1.469 1.561
6168 5.668 -3.009 0.042 -1.469 1.332
6169 5.831 -2.920 0.118 -1.374 1.952
617 5.198 -4.263 0.281 -0.146 3.999
6170 5.724 -2.990 0.092 -1.416 2.309
6171 5.760 -2.981 0.090 -1.407 2.543
6172 5.710 -3.115 0.151 -1.302 1.956
6173 5.747 -3.056 0.148 -1.348 2.897
6174 5.565 -3.170 0.170 -1.372 3.964
6175 5.846 -3.013 0.126 -1.202 2.237
6176 5.580 -3.279 0.156 -1.250 2.166
6177 6.630 -4.087 0.464 0.414 3.984
6178 5.585 -3.325 0.134 -1.009 1.811
6179 5.639 -3.454 0.203 -0.862 1.369
618 5.199 -4.263 0.289 -0.133 4.000
6180 5.826 -3.047 0.169 -0.867 3.104
6181 5.698 -3.348 0.175 -0.984 2.952
6182 5.356 -3.664 0.240 -1.023 3.979
6183 5.578 -3.248 0.169 -1.291 3.949
6184 6.743 -3.856 0.460 0.368 3.269
6185 6.396 -3.643 -0.232 -0.460 2.858
6186 5.507 -3.245 0.152 -1.362 3.978
6187 5.419 -3.464 0.184 -1.213 3.972
6188 5.946 -3.173 0.145 -0.937 3.147
6189 5.525 -3.272 0.142 -1.359 3.964
619 5.329 -3.811 0.259 -0.858 3.983
6190 5.547 -3.692 0.290 -0.679 3.976
6191 6.093 -2.950 0.279 -1.016 2.602
6192 7.027 -3.268 0.035 -0.069 3.417
6193 6.909 -3.589 -0.333 -0.489 3.538
6194 5.838 -2.904 0.063 -1.430 1.888
6195 5.982 -2.831 0.128 -1.325 2.522
6196 5.819 -2.894 0.011 -1.446 1.579
6197 6.902 -3.009 0.014 -0.384 2.520
6198 5.908 -2.774 0.046 -1.477 1.801
6199 6.448 -2.857 -0.275 -1.068 2.321
62 5.628 -3.459 0.198 -1.008 3.203
620 5.489 -3.627 0.206 -0.886 0.556
6200 6.573 -2.651 -0.337 -1.020 2.371
6201 6.083 -2.744 0.080 -1.348 1.695
6202 6.530 -2.678 -0.168 -1.098 2.588
6203 6.639 -2.671 -0.240 -1.044 2.643
6204 6.599 -2.601 -0.288 -1.153 2.456
6205 6.600 -2.655 -0.269 -1.091 2.166
6206 6.177 -2.601 0.092 -1.380 1.628
6207 6.123 -2.593 -0.107 -1.510 1.387
6208 6.382 -2.565 -0.139 -1.341 1.582
6209 6.092 -2.512 -0.156 -1.567 1.326
621 5.708 -3.470 0.210 -0.793 3.946
6210 6.735 -2.500 -0.330 -1.119 2.010
6211 6.689 -2.492 -0.086 -1.125 1.819
6212 6.101 -2.417 -0.132 -1.648 1.525
6213 6.334 -2.360 -0.235 -1.558 1.751
6214 6.167 -2.314 -0.260 -1.667 1.573
6215 6.207 -2.310 -0.125 -1.658 1.622
6216 6.304 -2.198 -0.145 -1.653 1.751
6217 6.647 -2.224 -0.242 -1.383 1.762
6218 6.285 -2.162 -0.289 -1.701 1.435
6219 6.280 -2.146 -0.242 -1.742 1.548
622 6.178 -3.851 0.134 -0.039 1.912
6220 6.446 -2.032 -0.240 -1.713 1.920
6221 6.444 -1.985 -0.327 -1.726 1.867
6222 6.474 -1.951 -0.434 -1.785 1.895
6223 6.480 -1.885 -0.521 -1.769 2.133
6224 6.571 -1.900 -0.225 -1.707 2.140
6225 6.532 -1.872 -0.336 -1.764 2.120
6226 6.475 -1.881 -0.493 -1.797 1.755
6227 6.580 -1.833 -0.334 -1.768 1.838
6228 6.624 -1.832 -0.173 -1.694 1.996
6229 6.504 -1.797 -0.777 -1.898 2.060
623 5.255 -4.175 0.271 -0.166 0.248
6230 6.727 -1.779 -0.228 -1.712 2.171
6231 6.578 -1.780 -0.552 -1.829 1.885
6232 6.669 -1.695 -0.570 -1.815 2.390
6233 6.604 -1.743 -0.506 -1.851 2.234
6234 6.617 -1.843 -0.243 -1.714 1.649
6235 6.565 -1.864 -0.311 -1.778 1.894
6236 6.577 -1.861 -0.222 -1.698 1.839
6237 6.444 -1.912 -0.536 -1.804 1.534
6238 6.489 -1.954 -0.157 -1.699 1.538
6239 6.443 -1.920 -0.413 -1.801 1.899
624 5.651 -3.260 0.182 -0.720 3.048
6240 6.464 -1.965 -0.422 -1.749 1.760
6241 6.481 -1.988 -0.274 -1.706 1.681
6242 6.408 -2.018 -0.252 -1.723 1.655
6243 6.444 -2.045 -0.199 -1.717 1.555
6244 6.397 -2.087 -0.195 -1.693 1.440
6245 6.397 -2.086 -0.193 -1.682 1.585
6246 6.523 -2.078 -0.354 -1.637 1.865
6247 6.788 -2.108 -0.376 -1.449 2.188
6248 6.666 -2.122 -0.173 -1.494 2.148
6249 6.325 -2.114 -0.282 -1.732 2.262
625 5.922 -3.995 0.165 -0.051 1.619
6250 6.316 -2.158 -0.214 -1.688 2.154
6251 6.267 -2.215 -0.179 -1.678 1.908
6252 6.217 -2.275 -0.153 -1.670 2.095
6253 6.265 -2.315 0.003 -1.597 2.073
6254 6.115 -2.352 -0.190 -1.683 2.173
6255 6.154 -2.399 -0.015 -1.605 2.134
6256 6.199 -2.441 0.005 -1.534 2.280
6257 6.528 -2.045 0.014 -1.178 2.365
6258 6.658 -2.673 -0.350 -1.097 2.395
6259 6.182 -2.646 -0.040 -1.394 2.005
626 5.946 -3.753 0.368 0.046 1.264
6260 6.045 -2.674 0.065 -1.463 1.825
6261 6.044 -2.701 -0.009 -1.421 1.630
6262 5.943 -2.766 0.007 -1.459 1.488
6263 5.938 -2.741 0.017 -1.493 1.884
6264 5.802 -2.818 0.041 -1.516 1.378
6265 6.920 -3.073 -0.389 -0.614 2.795
6266 6.021 -2.809 0.194 -1.306 1.415
6267 5.835 -2.831 -0.015 -1.512 1.735
6268 5.848 -2.844 0.022 -1.480 1.931
6269 6.899 -3.145 -0.132 -0.512 3.517
627 5.541 -3.578 0.228 -0.881 1.978
6270 7.138 -3.812 0.329 0.239 2.988
6271 5.768 -2.951 0.052 -1.428 1.862
6272 6.304 -2.973 -0.207 -1.099 2.754
6273 5.855 -2.896 0.120 -1.396 2.776
6274 5.733 -3.098 0.166 -1.320 1.514
6275 5.199 -4.264 0.287 -0.140 4.000
6276 5.473 -3.669 0.264 -0.813 3.978
6277 5.728 -3.076 0.082 -1.325 2.097
6278 5.806 -3.195 0.207 -1.090 2.173
6279 6.493 -3.864 0.110 -0.025 2.153
628 5.365 -3.871 0.286 -0.705 3.987
6280 5.197 -4.262 0.274 -0.140 3.999
6281 5.585 -3.277 0.200 -1.248 3.951
6282 6.290 -3.706 -0.207 -0.463 2.400
6283 5.367 -3.621 0.225 -1.067 3.976
6284 5.458 -3.504 0.200 -1.068 2.453
6285 5.720 -3.299 0.229 -1.068 2.890
6286 5.901 -3.201 0.216 -0.935 2.909
6287 6.434 -3.675 -0.241 -0.448 2.843
6288 6.617 -3.627 0.343 0.177 2.623
6289 5.763 -3.050 0.107 -1.285 3.686
629 5.215 -4.236 0.290 -0.143 0.613
6290 5.780 -3.194 0.122 -1.093 2.128
6291 6.554 -3.605 0.468 0.065 3.892
6292 6.804 -3.617 0.456 0.332 2.844
6293 5.843 -3.101 0.240 -1.172 3.341
6294 6.454 -3.236 0.419 -0.371 1.928
6295 5.881 -2.947 0.091 -1.269 2.223
6296 5.903 -2.981 0.166 -1.255 1.701
6297 6.973 -3.541 0.077 0.005 3.141
6298 5.921 -2.799 0.022 -1.445 3.029
6299 6.439 -2.853 -0.272 -1.096 2.943
63 6.490 -3.566 0.280 0.013 3.693
630 5.249 -4.191 0.281 -0.168 1.998
6300 5.830 -2.841 -0.012 -1.503 1.710
6301 6.603 -2.919 -0.278 -0.925 2.649
6302 5.879 -2.829 0.099 -1.458 1.710
6303 5.871 -2.797 0.018 -1.498 1.613
6304 7.014 -3.032 -0.296 -0.635 3.816
6305 6.166 -2.706 -0.047 -1.366 2.332
6306 5.916 -2.716 -0.005 -1.527 1.643
6307 6.009 -2.618 -0.056 -1.552 1.964
6308 6.539 -2.693 -0.209 -1.150 2.126
6309 6.513 -2.586 -0.039 -1.086 1.693
631 5.348 -3.898 0.292 -0.652 3.982
6310 6.013 -2.619 0.067 -1.534 1.235
6311 6.121 -2.558 -0.048 -1.521 1.525
6312 5.989 -2.556 -0.126 -1.631 1.341
6313 6.611 -2.040 -0.048 -1.155 1.823
6314 6.576 -2.548 -0.102 -1.163 1.564
6315 6.207 -2.470 -0.102 -1.532 1.388
6316 6.329 -2.395 -0.155 -1.482 1.750
6317 6.539 -2.385 -0.307 -1.400 1.667
6318 6.153 -2.376 -0.114 -1.636 1.409
6319 6.175 -2.286 -0.230 -1.688 1.505
632 13.046 1.871 -0.521 -0.571 2.244
6320 6.346 -2.231 -0.177 -1.589 1.646
6321 6.269 -2.204 -0.273 -1.734 1.659
6322 6.346 -2.158 -0.252 -1.676 1.652
6323 6.392 -2.153 -0.033 -1.633 1.564
6324 6.360 -2.046 -0.269 -1.734 1.852
6325 6.514 -1.971 -0.289 -1.707 2.115
6326 6.530 -1.944 -0.277 -1.695 2.224
6327 6.448 -1.954 -0.251 -1.746 2.224
6328 6.426 -1.913 -0.570 -1.874 2.024
6329 6.509 -1.946 -0.236 -1.708 1.593
633 5.462 -4.207 0.365 0.012 3.989
6330 6.452 -1.939 -0.341 -1.760 1.677
6331 6.455 -1.958 -0.303 -1.758 1.767
6332 6.688 -2.016 -0.151 -1.519 1.765
6333 6.635 -1.721 -0.535 -1.828 2.483
6334 6.539 -1.855 -0.307 -1.772 1.902
6335 6.547 -1.833 -0.426 -1.804 1.993
6336 6.574 -1.871 -0.291 -1.727 1.828
6337 6.392 -2.021 -0.284 -1.750 1.243
6338 6.529 -1.865 -0.463 -1.801 1.933
6339 6.525 -1.934 -0.367 -1.743 1.748
634 5.230 -4.229 0.272 -0.155 3.140
6340 6.483 -1.967 -0.236 -1.717 1.684
6341 6.383 -1.976 -0.404 -1.747 1.533
6342 6.514 -1.979 -0.204 -1.700 1.765
6343 6.512 -1.972 -0.326 -1.742 1.981
6344 6.551 -1.979 -0.358 -1.688 1.898
6345 6.409 -2.013 -0.320 -1.765 1.889
6346 6.396 -2.049 -0.299 -1.743 1.713
6347 6.364 -2.121 -0.275 -1.711 1.491
6348 6.319 -2.111 -0.311 -1.750 1.633
6349 6.557 -2.122 -0.303 -1.587 1.913
635 5.380 -3.843 0.240 -0.333 3.909
6350 6.403 -2.112 -0.370 -1.708 1.985
6351 6.788 -2.173 -0.229 -1.351 2.146
6352 6.363 -2.137 -0.106 -1.639 2.038
6353 6.473 -2.175 -0.179 -1.579 2.177
6354 6.470 -2.256 -0.243 -1.518 2.031
6355 6.193 -2.263 -0.284 -1.718 2.050
6356 6.160 -2.317 -0.237 -1.689 2.151
6357 6.176 -2.381 -0.140 -1.641 2.104
6358 6.064 -2.463 -0.108 -1.642 1.961
6359 6.131 -2.470 -0.146 -1.598 2.347
636 5.429 -3.738 0.219 -0.548 0.135
6360 6.102 -2.535 -0.076 -1.548 2.336
6361 6.022 -2.610 0.063 -1.552 1.827
6362 5.983 -2.671 -0.025 -1.531 1.567
6363 6.020 -2.677 -0.037 -1.489 1.852
6364 5.879 -2.759 0.002 -1.526 1.589
6365 5.954 -2.776 0.115 -1.410 1.629
6366 5.818 -2.782 -0.040 -1.534 1.761
6367 5.814 -2.813 0.034 -1.498 1.732
6368 5.876 -2.787 0.016 -1.498 2.524
6369 5.805 -2.821 0.007 -1.517 1.850
637 5.359 -3.942 0.269 -0.299 0.161
6370 5.998 -2.778 0.076 -1.385 2.269
6371 5.892 -2.922 0.003 -1.415 1.458
6372 5.748 -2.941 0.095 -1.421 1.387
6373 5.940 -2.981 0.170 -1.227 1.501
6374 5.754 -2.952 0.027 -1.436 2.056
6375 5.769 -2.931 0.045 -1.456 2.039
6376 5.813 -2.942 0.091 -1.387 2.182
6377 6.020 -3.032 0.002 -1.165 2.232
6378 5.782 -2.964 0.093 -1.382 3.285
6379 5.717 -3.039 0.101 -1.385 2.690
638 5.316 -3.800 0.259 -0.865 3.984
6380 5.752 -3.004 0.113 -1.375 3.934
6381 5.573 -3.272 0.178 -1.233 1.156
6382 5.454 -3.446 0.183 -1.167 1.361
6383 5.725 -3.449 0.220 -0.909 1.231
6384 6.040 -3.256 0.296 -0.662 2.524
6385 5.335 -3.767 0.251 -0.895 3.979
6386 5.200 -4.264 0.283 -0.139 4.002
6387 11.592 -0.644 0.005 -0.008 2.615
6388 6.611 -3.854 0.459 0.350 2.773
6389 6.618 -3.768 0.080 -0.036 3.517
639 5.421 -3.492 0.190 -0.376 0.135
6390 5.713 -3.177 0.156 -1.161 3.283
6391 5.691 -3.125 0.159 -1.265 3.802
6392 5.872 -3.167 0.246 -1.010 2.611
6393 6.747 -3.862 0.473 0.366 2.753
6394 5.679 -3.261 0.218 -1.153 1.946
6395 6.812 -3.741 0.462 0.355 3.394
6396 5.683 -3.136 0.119 -1.310 2.245
6397 5.749 -3.073 0.088 -1.354 2.766
6398 5.763 -2.974 0.058 -1.413 2.835
6399 6.832 -3.471 -0.265 -0.484 3.686
64 5.351 -3.745 0.248 -0.906 3.975
640 5.296 -4.117 0.289 -0.180 3.979
6400 6.997 -3.866 0.071 0.016 3.337
6401 5.720 -2.977 0.057 -1.466 2.314
6402 5.729 -2.975 0.060 -1.463 1.691
6403 6.676 -2.914 -0.154 -0.707 2.404
6404 5.872 -2.838 0.033 -1.435 1.808
6405 5.807 -2.801 0.007 -1.547 2.009
6406 7.212 -3.543 0.463 0.404 2.728
6407 6.984 -3.233 -0.379 -0.648 3.729
6408 5.997 -2.764 0.092 -1.400 1.775
6409 5.821 -2.782 -0.022 -1.572 1.310
641 5.740 -3.530 0.267 -0.512 3.468
6410 6.219 -2.721 -0.105 -1.322 1.824
6411 5.980 -2.630 -0.030 -1.532 1.661
6412 5.904 -2.687 0.010 -1.542 1.181
6413 5.976 -2.613 -0.017 -1.552 1.411
6414 5.984 -2.561 -0.120 -1.636 1.547
6415 6.227 -2.527 0.044 -1.416 1.552
6416 6.110 -2.501 -0.078 -1.582 1.578
6417 6.157 -2.501 0.082 -1.502 1.348
6418 6.097 -2.483 -0.064 -1.592 1.351
6419 6.116 -2.441 -0.047 -1.596 1.364
642 5.658 -3.395 0.226 -0.914 3.645
6420 6.227 -2.413 0.073 -1.525 1.420
6421 6.137 -2.393 -0.192 -1.660 1.480
6422 6.195 -2.347 -0.074 -1.610 1.425
6423 6.219 -2.269 -0.206 -1.677 1.499
6424 6.214 -2.233 -0.330 -1.700 1.600
6425 6.225 -2.203 -0.284 -1.748 1.640
6426 6.308 -2.210 -0.201 -1.654 1.642
6427 6.337 -2.106 -0.302 -1.721 1.954
6428 6.430 -2.048 -0.266 -1.694 2.191
6429 6.363 -1.992 -0.511 -1.802 2.364
643 5.930 -3.706 0.244 -0.184 1.986
6430 6.482 -1.977 -0.394 -1.709 2.339
6431 6.431 -2.031 -0.231 -1.758 1.742
6432 6.414 -2.043 -0.271 -1.739 1.500
6433 6.426 -2.012 -0.296 -1.727 1.725
6434 6.370 -2.002 -0.364 -1.811 1.730
6435 6.476 -2.000 -0.273 -1.714 1.799
6436 6.444 -1.917 -0.544 -1.844 2.215
6437 6.434 -2.006 -0.256 -1.737 1.627
6438 6.390 -2.020 -0.299 -1.757 1.561
6439 6.401 -1.986 -0.359 -1.756 1.695
644 6.252 -3.978 0.184 0.022 3.697
6440 6.399 -1.988 -0.321 -1.753 1.535
6441 6.419 -2.003 -0.207 -1.747 1.537
6442 6.433 -2.015 -0.306 -1.743 1.585
6443 6.419 -2.018 -0.312 -1.741 1.613
6444 6.395 -2.054 -0.241 -1.723 1.476
6445 6.338 -2.038 -0.421 -1.801 1.617
6446 6.340 -2.053 -0.422 -1.774 1.751
6447 6.485 -2.018 -0.202 -1.686 2.007
6448 6.566 -2.073 -0.341 -1.614 2.051
6449 6.347 -2.081 -0.377 -1.742 1.943
645 6.453 -3.649 0.062 -0.080 3.167
6450 6.235 -2.115 -0.487 -1.826 1.798
6451 6.268 -2.137 -0.310 -1.768 1.741
6452 6.440 -2.129 -0.428 -1.665 1.973
6453 6.828 -2.100 -0.229 -1.320 2.310
6454 6.320 -2.183 -0.191 -1.682 1.866
6455 6.312 -2.240 -0.136 -1.649 1.815
6456 6.287 -2.224 -0.215 -1.658 2.005
6457 6.768 -2.284 -0.379 -1.316 2.494
6458 6.499 -2.259 -0.283 -1.501 2.606
6459 6.168 -2.388 -0.141 -1.637 2.076
646 5.522 -3.351 0.197 -1.234 3.961
6460 6.069 -2.450 -0.181 -1.642 2.021
6461 6.086 -2.502 -0.153 -1.610 1.935
6462 6.034 -2.541 -0.124 -1.579 1.760
6463 6.160 -2.546 -0.050 -1.483 2.393
6464 5.936 -2.598 -0.077 -1.615 2.230
6465 5.894 -2.734 0.000 -1.528 1.668
6466 5.952 -2.726 0.117 -1.473 2.078
6467 5.807 -2.795 -0.038 -1.544 1.876
6468 5.992 -2.792 0.052 -1.373 1.664
6469 6.353 -2.889 -0.134 -1.059 1.389
647 6.377 -3.753 0.087 -0.077 3.489
6470 7.275 -3.670 0.472 0.401 3.796
6471 5.761 -2.905 0.025 -1.477 1.362
6472 5.986 -2.879 0.207 -1.260 1.630
6473 5.900 -2.863 0.070 -1.419 1.772
6474 6.287 -2.984 -0.189 -1.084 1.766
6475 6.279 -2.958 -0.119 -1.030 1.814
6476 5.777 -2.998 0.074 -1.361 1.404
