# id  z  mbh  mbh_err  mgal  ps_mag  spectra  bit
021115.71-070920.5 0.693 8.116834740459616 0.27132379773958953 11.014112907 19.511351879725414 BOSS boss_core
021118.91-042519.9 0.444 7.705262728634479 0.22396342771579705 10.7537333279 20.569130514986806 BOSS other
021120.38-054546.9 0.783 8.131155588979231 0.4202692674898739 10.53236488 21.593956790631072 BOSS other
021121.77-020421.5 0.4403581 8.250268803533075 0.06529908673550062 10.6243657079 18.68266535717098 BOSS other
021122.59-021129.7 0.2108873 7.567056179385827 0.06413339352934766 10.6370305039 19.043933403766683 BOSS other
021130.36-041350.9 0.609141 8.759401361986537 0.05725497549194629 10.9066380325 18.84983063354284 BOSS eboss_core
021144.62-031303.6 0.6809425 8.92616898068205 0.12254510855803952 10.6129938801 20.044863188164673 BOSS eboss_core
021145.40-030826.7 0.6838642 8.111641631029407 0.17339857986191917 10.7156729171 20.48802626522639 BOSS eboss_core
021157.23-043450.8 0.491 7.1720817142061275 1.5220837231699849 10.8726326475 22.467051410131923 BOSS other
021211.46-052914.6 0.654 8.937258633259171 0.2660091901149065 10.7435954808 20.276470404989144 BOSS other
021211.49-011604.6 0.7147648 7.048638077906775 0.9972037392104525 10.3134090101 21.035462725780175 BOSS eboss_core
021213.67-031143.6 0.2477323 7.113347590229355 0.035595512826261395 10.2652192596 19.68864148003001 BOSS other
021218.44-041456.4 0.559 6.804830065606836 0.6042526169654511 10.601486015 20.773990511332308 BOSS other
021227.63-040635.8 0.784 8.086404382420252 0.13165429188983865 11.2406324544 20.117904126282212 BOSS other
021228.77-052437.1 0.657 8.033642497337553 0.20982763188747494 10.7644758244 19.838557879427135 BOSS other
021232.42-050540.4 0.363 8.203581576929306 0.340648784201551 10.6719552873 21.963482963288698 BOSS other
021232.71-024459.3 0.4782791 8.107822381597872 0.0353147989753245 10.278243736 19.726885862749274 BOSS eboss_core
021235.98-053211.6 0.299 8.071244248272913 0.09634364751712075 10.2872749033 20.39752613822399 BOSS other
021238.38-011833.9 0.6183656 7.897731749794319 0.13392984779052178 10.5849021638 20.730414863648914 BOSS eboss_core
021241.94-041253.4 0.672 8.371685114444677 0.46471235130139404 10.8070988021 22.09841399557415 BOSS other
021250.42-010626.5 0.751 8.763545209487285 0.2157686737100907 10.6032307479 20.344028675552472 BOSS other
021254.47-024148.2 0.7464508 8.058339254710098 0.20464580232851226 10.5560955338 19.976606322573826 BOSS other
021259.10-043336.8 0.727 7.358473605346913 0.4686395553315072 10.9014829725 20.55368396772195 BOSS other
021259.54-060838.8 0.616 7.979862254203653 0.3106427723135594 10.6718937181 20.126342308394246 BOSS other
021303.34-034801.4 0.2724046 8.370029027151567 0.10191899151457455 10.5188111634 20.161663355768198 BOSS eboss_core
021304.35-054333.3 0.638 8.838851867679105 1.1441390480783307 10.9997335375 20.36472765177141 BOSS other
021309.12-055142.8 0.297 8.045331670550334 0.2176987559640657 10.2643649583 21.00059189956915 BOSS other
021317.42-055415.4 0.766 8.380970296648258 0.11558133254747054 10.9365251428 19.23980919477488 BOSS other
021318.31-043602.5 0.648 7.707873984630884 1.1112764025951865 10.3078933956 20.865640162116588 BOSS other
021320.16-050751.1 0.742 8.51222535042308 0.15761575342633544 10.8346910976 19.855715513189576 BOSS boss_core
021323.60-045208.3 0.665 8.42199841747268 0.2940253195732882 10.6897093683 20.652324919247775 BOSS other
021323.79-052315.5 0.696 8.348900456769936 0.06531117595701647 11.0226892297 18.978848816529634 BOSS other
021329.06-043446.8 0.672 8.157022777831434 0.2009295401079281 10.7992072459 20.821432711074152 BOSS other
021329.76-020024.8 0.6789463 8.687746912084439 0.13856460145379773 10.492850059 20.7209212058266 BOSS other
021329.89-052139.1 0.746 8.303737776832769 0.34317534896811575 10.9089324742 18.735958034073835 BOSS boss_core
021331.35-042849.5 0.74 8.054937479865142 0.636344865010082 10.5565925719 21.76073742526245 BOSS other
021334.71-044548.2 0.737 7.722333499913119 0.4694406239704139 10.8741902071 21.00493200304424 BOSS other
021335.38-043941.3 0.7 7.100238105414392 1.843068569571443 10.5001045516 21.447358922037168 BOSS other
021337.89-042814.7 0.42 8.177161207320871 0.08678491066325204 9.89990015126 18.551627295762312 BOSS other
021340.14-050149.1 0.443 7.694683530383235 0.027805084927189458 10.1387859732 19.173823012911242 BOSS other
021342.89-060758.4 0.236 7.411788492064913 0.3031327346997059 10.8839496356 19.92555432033721 BOSS other
021350.92-040819.3 0.347 9.048398950678134 0.26781912788970713 10.6293638467 20.820656431208388 BOSS other
021359.12-054436.6 0.385 8.452930479522765 0.07709062819373012 10.842469238 19.33419570097026 BOSS other
021405.31-055118.3 0.531 6.763963608094588 5.216928176349261 10.6664650932 20.76395711854831 BOSS other
021415.53-053606.7 0.738 8.471458726863023 0.08598510303534149 11.28964174 19.274744661586055 BOSS other
021418.69-014632.3 0.5674289 8.150895281271646 0.1440511845254299 10.723642425 20.357476582247685 BOSS eboss_core
021430.22-063616.7 0.74 8.821222027320793 0.0996888300547111 10.9026110098 19.239487616262455 BOSS boss_core
021433.55-060302.7 0.646 8.837478670994278 0.37927565044084155 11.0935145954 20.425019203483558 BOSS other
021435.69-030839.4 0.6282235 8.376230697125035 0.09883594262582304 11.0781163562 18.778306227298263 BOSS other
021438.69-014726.2 0.7253761 7.48387096885659 0.20460804547487849 10.5002501132 20.522745182187755 BOSS eboss_core
021439.52-034722.4 0.777 8.386301378227646 0.2260067293325572 10.5990723301 19.68593290821367 BOSS other
021443.43-015512.7 0.502 7.869989874566577 0.39440222668954883 10.497834946 20.122345577133718 BOSS boss_core
021445.63-012208.0 0.3670349 7.795323066297202 0.33724267401926006 10.221776002 20.43048150620112 BOSS eboss_core
021448.84-040601.7 0.445 8.362905425046547 0.24677482342623716 10.8516589599 20.465535159908068 BOSS other
021450.21-050819.7 0.451 8.30843802847774 0.036270214679064584 10.4071201548 19.055635620448193 BOSS other
021453.66-042844.8 0.723 8.724193924580732 0.30366903091899594 10.6093723218 20.91839144372854 BOSS other
021504.48-044618.9 0.3 7.785857786504495 0.11576267124144198 10.3300584296 19.714411881410243 BOSS other
021508.19-040513.6 0.445 7.243976373991723 0.07393053939473945 10.5327568065 20.289319503658074 BOSS other
021512.56-033613.8 0.505 8.634836252753885 0.2982325447025413 10.7323649668 21.024058458539688 BOSS other
021517.88-055706.5 0.675 7.788027598985409 0.29959953078652635 10.341679314 19.95944555166357 BOSS other
02152.991-051141.5 0.529 7.75313748700641 0.3911447493378658 10.517884118 21.67473709277329 BOSS other
021523.52-022019.7 0.3857197 8.39234836602188 0.08044544881309082 10.8967262 19.11663263755 BOSS other
021524.99-045354.0 0.713 8.25044392644671 0.29222596484609603 10.5266967383 20.672600733804437 BOSS other
021528.69-021224.7 0.4346559 9.144445208336823 0.08710146615401004 10.2463125737 19.69733333128379 BOSS eboss_core
021532.32-060340.6 0.763 7.9106374182853445 0.18343182423292084 10.7785591272 20.174076367364762 BOSS other
021535.27-032722.9 0.553 7.825846046855159 0.13529119261805073 11.0096668552 20.203041379783343 BOSS other
021535.93-035612.9 0.737 6.689863456493374 3.4235376096771906 10.5215808231 21.964038327544237 BOSS other
021541.13-010250.9 0.509 8.184910305256786 0.08006421528757189 10.9809596779 19.552455550104536 SDSS other
021553.57-044620.6 0.4 8.937472739046804 0.24811452926141875 10.9338560183 19.909588593634517 BOSS other
021554.40-033626.4 0.792 8.615950351941606 0.3780820198741083 11.2203919999 19.950698890931427 BOSS other
021554.75-045354.2 0.669 8.799369739765753 0.17661413984206875 10.6835517664 20.925253906503368 BOSS other
021557.75-055326.6 0.751 6.384105689161414 0.7637484752348479 10.3174384746 23.55004587155248 BOSS other
021605.86-034315.2 0.754 6.8413289689911 1.3560860878267598 10.4568270588 22.052302147147447 BOSS other
021606.22-012107.4 0.7525243 7.509279121376761 0.16144641306339547 11.2009514259 19.902646459859852 BOSS eboss_core
021619.08-034430.5 0.5802028 7.703852923732674 0.09417778001074474 10.5858434357 20.3566363267311 BOSS eboss_core
021620.16-060537.0 0.43 8.53084388733612 0.10636932662822374 10.7483041229 19.549692433210897 BOSS other
021624.80-041432.1 0.497 7.995544563752996 0.3096590513530241 10.6054290869 22.452190445526682 BOSS other
021632.96-060113.5 0.572 7.615155719751552 0.2735829131103879 10.2709144396 20.53366267928241 BOSS other
021633.09-043031.2 0.448 6.979547539258804 1.1241999326896743 10.6313676892 20.787829468572294 BOSS other
021634.02-005759.2 0.437 8.105549447835934 0.06824722333644133 10.8386574096 19.5839446221926 SDSS other
021637.68-045923.2 0.324 7.705718269119655 0.2203015158274435 9.33687239994 21.30445704988677 BOSS other
021642.05-045559.6 0.6 8.570248729579157 0.23606473391517296 10.3817423176 20.69596404342323 BOSS other
021650.17-061447.9 0.757 8.596188693651047 0.2550725003729153 11.0210009382 21.05531311785041 BOSS other
021654.49-035001.4 0.65 7.738756433090083 0.34855499641075866 11.1024915798 20.00651762896037 BOSS other
021654.99-024805.8 0.4078187 8.085120745804739 0.1822358112038631 10.3857848916 18.835954128880743 BOSS other
021655.16-005944.4 0.5733848 8.281867437198907 0.30740426420500755 10.556914887 20.489884675066104 BOSS eboss_core
021657.02-012122.5 0.7788289 8.141802695786009 0.04174834075374383 11.2262174909 19.30700605487264 BOSS eboss_core
021657.09-053159.5 0.456 8.3194365421914 0.30195616336852077 10.3327396921 20.40481162306583 BOSS other
021702.14-035645.7 0.629 7.668134278456874 0.611756138666852 10.5910018681 21.075960076563486 BOSS other
021704.48-025822.1 0.6118423 7.978610507715407 0.3316087598745221 10.7315841881 20.362129272275666 BOSS eboss_core
021705.52-042253.5 0.788 8.53365332194088 0.08776258951953451 11.0529958757 19.586332278178514 BOSS other
021720.83-025145.8 0.707 7.759349160000827 0.535516885721323 10.6271074075 20.802137153763333 BOSS other
021725.39-031133.4 0.570791 7.888882902173807 0.27119297534480613 10.4894606492 20.162307987732536 BOSS eboss_core
021725.62-055137.1 0.326 6.191010637456181 2.207878425272591 10.2837890909 22.469919304342007 BOSS other
021731.93-025639.8 0.7160409 9.234924286436339 0.025099024718285592 11.095467032 18.522272718962455 BOSS other
021732.37-024627.0 0.7992432 7.218236194348498 1.2042971236040514 10.7024873527 20.47526911886182 BOSS eboss_core
021743.03-043624.9 0.784 8.83225393939023 0.10672893402615692 11.0640286713 19.385205856782214 BOSS other
021748.25-053909.6 0.632 8.90807339501702 0.19222631433292522 10.4661587681 20.47312229648144 BOSS other
021754.43-040357.4 0.514 7.9027052552153245 1.1573125232961299 10.6852941907 20.59724784656119 BOSS other
021756.83-035316.6 0.751 8.069776802623373 0.25218508905007525 10.8496498639 20.710977829302468 BOSS other
021759.71-034359.9 0.315 7.386473215901405 0.6038933124084725 10.1538961223 21.353911720803055 BOSS other
021808.84-055629.8 0.573 8.30333714064991 0.1004559360336978 11.0639822073 19.813980143566102 BOSS other
021813.28-023156.6 0.7419702 6.902939256347225 1.627763035741885 10.9593298467 22.067622184689572 BOSS eboss_core
021820.49-050426.4 0.649 8.73681530173435 0.10542515722062779 11.0842827726 19.622806127383775 BOSS other
021824.48-022859.4 0.72 7.812181057896505 0.31068715560255883 10.5423030933 21.31438747871768 BOSS eboss_core
021831.60-023051.1 0.752729 8.405917353932383 0.07540779170062221 11.0146429751 18.86135973935984 BOSS other
021832.06-041345.1 0.439 8.563077791122648 0.17591512223601857 10.8849184798 20.616380278922456 BOSS other
021834.48-051357.0 0.514 7.861137423209868 0.5272234353688274 10.4729289806 20.498065700311173 BOSS other
021835.91-053757.9 0.387 8.278019775169565 0.06081068939910122 10.8147261392 19.614224802760045 BOSS other
021838.98-053238.2 0.47 6.820323217618586 1.0351896212183278 10.6844361372 22.523323360577624 BOSS other
021839.30-040821.4 0.372 7.799840541137646 0.09958139926076634 10.4545708273 19.368357861019014 BOSS other
021849.32-032129.4 0.219 6.409677048449964 1.946296678586377 10.2442802131 21.93776827964114 BOSS other
021856.45-012508.6 0.7771589 7.028315990302138 0.8979982005740224 10.8724303056 21.03687933596367 BOSS eboss_core
021857.49-011338.9 0.5113 7.945836013963204 0.11966821751634878 10.7711634085 19.764991379563916 SDSS other
021901.54-032740.7 0.312 7.837077148747534 0.9039513948988614 9.93367470933 20.88679665115005 BOSS other
021902.96-062107.4 0.754 7.544612470664554 1.333986835827438 10.562277537 21.102370168397442 BOSS other
021905.59-051443.4 0.647 9.262768840007555 0.467128890755437 10.6544867148 20.90299258498352 BOSS other
021909.73-032318.4 0.537 6.86338935131981 1.2099121668787212 10.4789433131 22.443619159957326 BOSS other
021910.51-034334.4 0.763 9.0636935485178 0.2694818435205667 11.0061098222 19.721758414114767 BOSS boss_core
021910.59-055114.9 0.558 8.970308812027517 0.05912803940555268 11.2026729059 19.336210256614656 BOSS other
021923.29-045148.7 0.63 8.38836515278441 0.04940475968363111 10.9235153363 19.20450411593976 BOSS other
021930.51-055643.0 0.292 8.332267553740778 0.03504682046750547 9.80016818452 19.106181907010495 BOSS other
021933.75-054920.1 0.69 6.812802820352056 8.659768696615497 10.5939029446 21.2905577420816 BOSS other
021934.07-052058.2 0.645 8.541493034013445 0.18619379561965274 11.0136505359 19.05194098428939 BOSS other
021936.14-034802.0 0.29 8.226084562065282 0.22508874889852304 11.2537061769 20.457425640566544 BOSS other
021936.57-033358.8 0.717 8.806073584627866 0.3580079275101531 10.7390733354 20.997641701860097 BOSS other
021938.71-032508.2 0.435 7.5968058913507495 0.14567193727792932 9.94629322408 19.55384360878379 BOSS other
021944.36-052053.8 0.471 8.302742726745864 0.07577941236753366 10.9471768516 20.665554704207704 BOSS other
021946.98-055525.1 0.554 7.354007813890468 0.2914865649605327 10.6677207597 22.296635581867076 BOSS other
021950.50-040141.0 0.515 8.626449513693998 0.2276684685856252 10.6752282825 20.67326995030258 BOSS other
021951.70-012909.3 0.7247791 8.267767683884953 0.14080910513356673 10.6260756792 20.63139930618775 BOSS eboss_core
021952.15-040919.9 0.692 9.051178914494477 0.21164995660344862 10.5866618984 20.206018525194576 BOSS other
022000.22-043947.4 0.33 7.110750113857627 0.1252770215559986 10.2307390009 20.039798330897 BOSS other
022001.26-034830.0 0.579 8.1037755761426 0.4642313303140862 10.6088004653 21.119072252465898 BOSS other
022003.08-035247.3 0.771 8.761444100247887 0.2508878664553052 11.0992718848 19.972739155110055 BOSS other
022010.00-005747.4 0.648096 7.871099874975358 0.37246697831588627 10.8078256167 20.19332621586658 BOSS eboss_core
022010.02-005646.6 0.338 8.181756037585977 0.09813171989142327 10.3741897917 20.45479892166269 BOSS other
022011.63-044020.3 0.769 8.876080374297798 0.4449520664628482 10.7708584438 20.806282027841874 BOSS other
022014.34-034559.9 0.365 8.2585972088922 0.12823973140639092 10.0506652271 20.12661345930845 BOSS other
022019.11-031836.5 0.7970051 8.230286282194147 0.42534485137652245 10.3668503711 20.996819731033558 BOSS eboss_core
022020.01-031018.6 0.4959116 8.374064264169691 0.1251079161526579 10.3743822083 20.52340310654198 BOSS eboss_core
022020.13-041006.2 0.61 8.715097674290373 0.11404176851930635 10.3078652386 21.123884921613627 BOSS other
022021.75-014809.3 0.2863015 7.1387467238757525 0.10219029040403523 10.1966786032 20.105656267284424 BOSS eboss_core
022022.38-030953.6 0.664 8.16505987106273 0.1796641443399038 10.982076966 19.22062454866003 BOSS boss_core
022025.80-064443.3 0.747 7.824166079843296 0.49655038783633715 11.0895034367 21.38667630234431 BOSS boss_core
022029.06-031359.4 0.74 8.48390304998615 0.24228765426325904 10.307268567 20.685277863762447 BOSS other
022031.09-023952.7 0.4748892 8.142963025083011 0.10842902571926408 11.1729864648 19.610810449369247 BOSS eboss_core
022031.37-055234.0 0.6 7.812346714045174 0.1152048190971419 10.7407359942 20.64071022792324 BOSS other
022032.13-033032.2 0.575 6.986618033648955 0.4312467834597321 10.2905876703 20.75071459916577 BOSS other
022041.63-032700.4 0.645 7.25951639926038 0.434247689007366 10.5099434809 21.29381347828939 BOSS other
022050.77-032919.4 0.324 7.5381160976234804 0.3213498968651798 10.2874737281 21.05297252038676 BOSS other
022056.70-013633.5 0.5679573 8.164745647189113 0.07715251927232673 10.6293305564 20.555606743862718 BOSS eboss_core
022105.16-035601.0 0.325 8.342345821243846 0.10654261641990756 10.5525071787 20.24338282883502 BOSS other
022111.26-022919.3 0.528 8.044909194988815 0.18835531296388341 10.773528004 18.496530596772732 BOSS boss_core
022116.34-050819.0 0.543 7.234010823428842 0.3634707510073653 9.89791494526 21.965647771364246 BOSS other
022120.82-011607.5 0.677 8.858376781135856 0.2064629856471439 10.7196409787 19.692659692594276 BOSS boss_core
022125.05-055638.0 0.585 7.314718603893855 0.2852383128061477 10.5539342756 20.560443804753376 BOSS other
022128.58-015713.1 0.7885815 7.252389979394433 0.5507792066245639 10.7582765392 22.749308451435237 BOSS eboss_core
022128.77-055857.7 0.58 7.739556395864892 0.33109463614659107 10.6198112429 20.424126807231087 BOSS other
022133.83-054842.8 0.501 8.312733982887455 0.12493384665028308 11.9777651322 18.345962231395365 BOSS other
022142.64-052037.8 0.622 7.7131687470027845 0.40936289128288544 10.5599321502 22.021110552165265 BOSS other
022145.27-033354.9 0.554 8.896325635005729 0.5879250404206653 11.0237004513 20.783467782867074 BOSS other
022145.85-011550.6 0.7479 7.94612833387219 1.087355053761158 10.5703305918 20.20834538814497 SDSS other
022152.93-040546.7 0.431 8.130415812065062 0.27219381777169416 10.675414714 20.953583883787797 BOSS other
022202.76-050944.5 0.276 8.960059319217466 0.3067587342882338 10.5859329001 19.62057448163494 BOSS other
022203.49-033844.1 0.616 7.95156914263603 0.30646458547197036 10.6139450865 20.788948460394256 BOSS other
022205.99-032346.4 0.574 6.884545679380091 7.117651380768597 10.5904471958 20.97054452038458 BOSS other
022206.74-022152.6 0.75 7.865944352492714 0.3972651490371569 10.7700108657 21.999888689959707 BOSS boss_core
022211.88-031727.7 0.519 8.490206273939826 0.12160005220979658 10.5052534826 20.32991495934409 BOSS other
022213.20-032943.3 0.792 8.162170148137532 0.1374037864743731 10.9884860698 19.956892126931436 BOSS other
022217.95-020841.5 0.7830774 7.293276340847052 1.137348755305774 10.7460422227 21.52427346038107 BOSS eboss_core
022224.29-054309.9 0.747 7.3518383649929575 1.163884140084748 10.5219798422 21.08889345784431 BOSS other
022228.40-040152.9 0.551 7.2055556224118895 0.4355229761144015 11.0793048984 20.215553119536718 BOSS other
022241.02-015233.2 0.6818931 7.676985509688606 0.2044768621553177 10.4901006264 21.364240331082748 BOSS eboss_core
022244.40-043347.0 0.761 8.707460001467856 0.06145164735762856 10.5670238812 18.946453626230504 BOSS other
022249.67-051453.2 0.314 8.601616348633408 0.03563969284176966 10.5329351195 18.55125267465516 BOSS other
022253.61-042929.2 0.215 7.050066371496954 0.18965727692264125 10.5518896663 19.55694012753029 BOSS other
022258.90-045852.4 0.466 8.03477508230677 0.13341836997324785 10.4587186491 19.416757961881604 BOSS other
022258.90-055758.1 0.732 7.88180100672163 0.41907857470912147 10.6465311031 20.57684846848061 BOSS other
022303.23-025713.8 0.413 7.8038132734895544 0.06774307015195549 10.4776781842 19.491472049263056 BOSS other
022309.20-055319.4 0.715 7.944737524529742 0.27528571862047346 10.5527454038 20.465920000280175 BOSS other
022312.40-011954.8 0.671 9.046633643255138 0.364082086482843 11.0222343763 19.726771546873675 BOSS boss_core
022317.71-024805.7 0.789 8.881104918324983 0.20172822250286812 11.0184828784 19.35879990168522 BOSS other
022319.62-044731.0 0.293 7.649271895368075 0.061558276587646496 10.7689527259 20.488800751393054 BOSS other
022320.34-035914.0 0.738 8.309700172466886 0.33563889269954156 10.6843221313 20.998928735836067 BOSS other
022323.36-031158.2 0.691 8.960609148809791 0.2923058749799145 10.8411166308 20.12458210458248 BOSS other
022324.52-032436.4 0.773 7.882706677734253 0.4508852777436464 10.509957368 20.358663644537224 BOSS other
022329.26-045451.9 0.605 6.941093668483962 1.4769093984177204 10.5413992925 21.462296313747725 BOSS boss_core
022330.17-054758.1 0.354 8.123963664125222 0.0689929628896441 10.360340874 19.80576784738891 BOSS other
022331.66-013142.7 0.4805354 8.100609981926711 0.15879155482179308 10.8672646143 18.471684587678283 BOSS eboss_core
022334.66-032307.9 0.766 8.008358422829303 0.3505790475528678 11.3424083787 20.930001398024896 BOSS other
022340.16-025534.0 0.792 8.215137830090658 0.6126526522270784 11.5439376488 20.247817152681442 BOSS other
022340.28-031337.2 0.4944025 8.16365324632851 0.32950686380522426 10.1756315888 21.798562871396044 BOSS eboss_core
022348.51-022110.0 0.471 7.513468374093085 0.15750172875360718 9.9115874259 19.505575016207697 BOSS eboss_core
022353.44-023146.0 0.5015852 7.635655392470969 1.828854706393716 10.3441706974 21.21030717738373 BOSS eboss_core
022415.76-052720.0 0.561 7.8921134454425 0.2911366161666734 10.5722233283 22.13615127867654 BOSS other
022418.40-051035.0 0.384 7.83261980263049 0.29151609406432344 10.2697884965 20.38741084606225 BOSS other
022430.56-050841.8 0.322 7.988480141738755 0.20319924335657188 10.8048180895 21.198306752902045 BOSS other
022438.66-051146.6 0.765 7.336517183288176 0.7701585632834915 11.044785278 21.900511013504435 BOSS other
022438.96-042706.3 0.252 6.979328903552121 0.9559399807060618 10.7574276281 19.453541518631667 BOSS other
022439.73-042401.6 0.479 8.03402473121468 0.1724609146370155 10.6006071423 19.85413718016116 BOSS other
022509.30-025808.0 0.775 8.037573659927542 0.3497247466272511 10.5920034526 21.570639952236547 BOSS boss_core
022523.37-030244.1 0.789 7.987105133940066 0.29082000757264886 10.9642818639 20.627793245935234 BOSS other
022541.33-032623.9 0.208 6.899225014228278 2.215757803304928 10.4815473048 19.656305015138063 BOSS other
022550.87-030728.1 0.5829281 7.321135559781483 0.2967098178389096 10.4263066578 21.72576223297661 BOSS eboss_core
022551.29-050106.0 0.782 7.121824102445604 0.3260447758370567 10.3965666108 21.957238471575195 BOSS other
022557.39-041339.9 0.606 8.221671674160504 0.09818380384233728 10.7730459018 20.087127666728733 BOSS other
022600.86-022039.4 0.619 7.542161107877625 0.5307332983703358 10.3785631849 20.427813237688433 BOSS boss_core
022608.03-030556.8 0.776 7.490014931328108 1.1230237692901284 10.9869362347 22.09207318276047 BOSS other
022620.72-031724.1 0.695 7.957449165615472 0.3989930062317235 10.8677356778 19.57428114398111 BOSS boss_core
022648.98-042746.6 0.327 7.624218681248254 0.178689156400147 10.2902207067 19.15974656869339 BOSS other
022651.77-045715.0 0.331 7.639129181029767 0.35676033868918844 10.1410729102 20.655850645798587 BOSS other
022701.46-040751.3 0.221 8.32277506268139 0.24565492913130368 10.4947885698 20.234843639191258 BOSS other
022702.38-012302.9 0.344 7.150405061374281 0.23314909348879412 10.5249239387 20.76444587081464 BOSS boss_core
022707.43-040439.0 0.492 7.0970764312694365 3.861519825839634 10.7639256601 22.254565114670786 BOSS other
022711.99-033353.2 0.318 6.796371679227987 2.602046124868476 10.8579985799 21.330211222985525 BOSS other
022716.12-044539.1 0.722 8.239062778408792 0.27261203003846196 10.8032783891 19.771495145370682 BOSS other
022717.89-051624.0 0.565 8.19297255889659 0.15252512324221779 10.5747790803 20.263342688519934 BOSS boss_core
022726.12-052140.7 0.784 7.276164092038687 2.0116462762353424 10.7932814865 21.247966513532205 BOSS other
022729.47-030124.4 0.5587045 7.360357723539485 0.19606213713449047 10.4971614758 20.121889603082312 BOSS eboss_core
022731.97-032121.0 0.775 8.670233511387535 0.3465134469307661 10.622516073 21.57579565573655 BOSS other
022738.94-045832.4 0.505 8.173282067815641 0.19134335224663576 10.6875843632 20.61609238503969 BOSS other
022739.82-034227.4 0.793 8.605567317200038 0.3924111830008522 10.7661976137 21.42730333520067 BOSS other
022802.15-035247.6 0.619 7.596095375782963 0.35793063018886606 10.6299153136 20.71122769343843 BOSS other
022807.09-012603.0 0.742 9.164770817330155 0.04073571594042287 11.4018998905 18.989068888189575 BOSS boss_core
022813.41-015605.7 0.6524916 7.746683520061971 0.7564912519227237 10.5304545103 21.571474763866647 BOSS eboss_core
022825.79-030244.0 0.7248905 8.743212082390809 0.12008857927951971 10.9425212828 19.925492681937754 BOSS eboss_core
022832.60-041046.0 0.43 7.438052510207042 0.2845049012135148 10.1886310784 21.037585086460876 BOSS other
022842.28-031459.1 0.7032989 7.124804125799585 0.9965205678903819 10.5908324533 20.745902962781877 BOSS eboss_core
022850.40-061321.4 0.749 7.032368070823109 0.9699929376821649 10.9693803204 20.77520103420483 BOSS boss_core
022913.93-044218.7 0.661 7.347289245827423 0.5503090731848393 10.6983947864 21.03090926509636 BOSS boss_core
022942.19-063249.0 0.596 7.150251757366453 1.018638020754837 10.9144611867 20.31247773835258 BOSS other
023031.33-024540.0 0.5694105 8.630913801460666 0.06958752842086406 10.9661633292 18.487531835260132 BOSS other
023037.65-014729.4 0.658189 8.44506221252155 0.07427854542666497 10.9525766065 19.414666494093797 BOSS eboss_core
023040.54-020555.1 0.6757357 7.363176743611456 0.7754448596043458 10.4782880524 22.511599952759358 BOSS eboss_core
023042.42-032248.7 0.6765313 7.726782828713822 0.2276421328836683 10.9197949252 21.47037493684427 BOSS eboss_core
023053.85-035702.0 0.694 8.725583695043444 0.18395760337338074 11.2236414752 19.474903564174 BOSS boss_core
023113.61-012748.8 0.5917488 7.621039762454601 0.3848940569094927 10.7316806025 20.096726480748018 BOSS eboss_core
023120.53-021458.3 0.7459071 7.772466571225794 0.34598725889450826 10.3534873765 20.98900312432383 BOSS eboss_core
023122.34-020708.3 0.7270621 8.101908162103415 0.11880324648304291 10.5391884066 20.834534474721945 BOSS eboss_core
023125.28-030827.2 0.716 8.498561597156364 0.2105312322532553 11.1156253515 19.922401101212465 BOSS boss_core
023139.72-020412.6 0.3671007 7.421062902842389 0.10930093015346976 10.2622941017 18.825101489201128 BOSS other
023142.18-033322.7 0.7300855 7.2849301394376145 0.5734655877132228 10.4511498497 21.271442771054453 BOSS eboss_core
023157.22-023507.8 0.3501536 8.224058125495908 0.06155020494805005 10.7021020675 19.455186044630466 BOSS other
023157.27-012107.4 0.5309622 8.460186646101109 0.10523443729269964 10.8261533609 20.03271040779831 BOSS eboss_core
023214.86-024845.4 0.785 7.745684640850812 0.535389442866913 10.8976093936 20.276821623834962 BOSS boss_core
023220.04-014050.7 0.7868621 7.3108809618689365 0.7946119337055533 10.7559740899 21.480359137941246 BOSS eboss_core
023308.19-021400.5 0.697 8.715082858817514 0.11558645683986722 10.9315469472 20.016216486894873 BOSS boss_core
023313.12-033924.0 0.601 8.518568054408941 0.03132238897767506 10.9406110757 18.959626216790834 BOSS boss_core
023315.18-025108.3 0.5536104 7.732483058307805 0.2691274622744437 9.9802291915 21.24572737536708 BOSS eboss_core
023325.10-022444.5 0.6537968 8.092612661548259 0.34380469441607503 10.6914827376 22.19721673898913 BOSS eboss_core
023331.05-054550.9 0.493 9.36668408676778 0.04664316449162888 10.5526359697 18.41473807794194 BOSS boss_core
023344.40-015042.8 0.2863573 7.468465044638826 0.1974919704501818 10.1614858244 21.549807192784428 BOSS eboss_core
023358.77-014403.1 0.78 8.163462946804536 0.22446392170631657 10.9301929834 20.025165758092985 BOSS boss_core
023400.17-023753.3 0.47 7.887734770431941 0.13116259987329174 10.7803091472 19.371826956077637 BOSS boss_core
023421.31-035646.0 0.656 8.89469228021482 0.07761214307311601 10.4270283984 19.980656925797966 BOSS boss_core
023437.79-024308.0 0.5887008 7.898373321510916 0.15627101470299212 10.7394489083 20.504673224055868 BOSS eboss_core
023454.83-024703.3 0.6339896 7.561243229921634 0.40396587381827975 10.3293206094 20.91369921824198 BOSS eboss_core
023456.22-024302.8 0.742 7.645321010778515 0.8073254714132295 10.5473805256 21.03318437143957 BOSS boss_core
023459.58-015450.7 0.6627484 8.251643245170051 0.14392762738197118 10.6614011601 20.175270335719794 BOSS eboss_core
