#bestObjID ra dec z petroR90_i
1237655499746640125 222.93177 -1.2844182 0.18082534 6.012089
1237655498134716642 219.95544 -2.505134 0.118877836 5.360723
1237650796214616398 133.86031 0.061682466 0.10788481 7.9224854
1237648721747509529 134.03822 0.37641843 0.16445576 4.7501698
1237650795677483342 133.2828 -0.39781237 0.18977216 5.8917193
1237648721747312924 133.62672 0.40970892 0.10902282 6.4718323
1237648722284249418 133.76062 0.70521118 0.11091918 4.426532
1237661970122604706 209.70466 5.6130567 0.065896116 7.692865
1237655124483440822 209.85178 3.7923788 0.066619664 4.966672
1237655125020311733 209.90833 4.3082586 0.13500504 4.5980854
1237655125557248337 210.00607 4.5902175 0.12341152 5.384804
1237654879661129962 210.02431 4.0888692 0.09078819 5.902661
1237655124483375414 209.72726 3.8339103 0.10563817 4.6753464
1237662301903716603 230.85116 42.122326 0.06571374 5.1223397
1237654880197804217 209.57706 4.5210644 0.124956384 3.9658315
1237654880197673148 209.3341 4.5039211 0.10248775 8.784737
1237662500002398361 230.74346 42.308641 0.15969719 6.6589026
1237662301903650962 230.68215 42.226797 0.09204791 6.1081553
1237671267108847783 190.82806 3.5501537 0.04766001 17.70214
1237671267108585621 190.75831 2.9037401 0.15531017 4.4698706
1237654880204685613 225.37607 3.7841347 0.18507688 4.2492857
1237654880204554471 225.04989 3.6387408 0.043510422 5.2651167
1237651822176370922 224.86504 3.5737116 0.1656927 8.416573
1237651822176305368 224.70209 3.5810065 0.15434125 11.6596775
1237655742408163505 224.69007 4.6503532 0.12938353 5.5429716
1237663277929922594 4.9472132 0.59079485 0.017699555 11.1991
1237654880734740620 209.70031 4.9074855 0.024753414 6.2543945
1237663784200634427 7.4370886 0.16973962 0.059761282 5.446526
1237663784200372350 6.8554539 0.19292655 0.06177479 6.7435684
1237663783663566972 6.9248309 -0.41528001 0.118554145 3.7694356
1237671763176784011 192.15805 1.8711089 0.09462995 7.086059
1237661874023235723 213.45421 42.351525 0.14746399 5.8118587
1237661874023301202 213.61761 42.271158 0.16006126 6.5329294
1237654881270956325 208.28279 5.2262461 0.123018906 6.9651365
1237655125556723846 208.81369 4.7059435 0.11751123 3.891926
1237654880741425314 225.10525 4.1994393 0.091870815 8.075486
1237651823250309431 225.26632 4.3063429 0.08203979 4.043933
1237654880741556428 225.29967 4.07302 0.15701444 7.3789682
1237648675034759346 165.74467 0.6411016 0.09520487 3.8562818
1237648722298273964 165.90069 0.76979147 0.09574383 6.787518
1237648722835144810 165.82583 1.1418225 0.12030611 3.7065303
1237648722298405002 166.11035 0.8178577 0.18457158 4.6458635
1237674651533312051 166.24016 1.0382859 0.04345975 4.7746415
1237654881270497419 207.17492 5.3386755 0.06881475 8.629673
1237655126093004966 207.46528 5.2149768 0.07805877 3.9129498
1237654880733692034 207.28652 4.9072642 0.080393165 3.8421323
1237654880197542033 209.03347 4.3781915 0.11461608 12.935956
1237671142020022405 178.04394 4.5155886 0.13402805 6.4343534
1237671142019629150 177.57667 3.7674408 0.08088696 8.8998785
1237671142556827804 177.61732 4.6949396 0.04036423 16.443357
1237648722304041037 178.94854 0.81444627 0.20885526 3.9650147
1237674651001880734 178.73096 0.58888592 0.07822826 7.87164
1237659326026416269 241.02909 44.549745 0.042960647 4.351068
1237674650465337459 179.42378 0.0086309959 0.12727061 5.5327697
1237651753466200186 163.42682 1.9753993 0.0679732 6.993961
1237654029788119156 163.35658 2.1991837 0.09310648 6.222481
1237654879123931311 209.30119 3.542257 0.14916432 6.0963187
1237655125019852952 208.75644 4.2227565 0.11951298 3.98631
1237654879660671123 208.93697 4.036036 0.09958852 3.8416727
1237654604790235303 163.28745 4.1767296 0.043062113 4.827183
1237659330849210558 241.18753 44.721353 0.043423153 13.711543
1237674649386418257 167.57467 -0.75474882 0.111046724 5.8364687
1237659329775403245 240.31038 44.248464 0.1369751 4.205926
1237655126080094296 177.88597 5.4667111 0.12664852 6.425781
1237648705653113017 188.66478 0.90633025 0.13889462 4.0421624
1237648705116307600 188.7828 0.5167808 0.090860374 5.407897
1237648705116307597 188.7809 0.62167529 0.07239841 4.2801757
1237648705116700799 189.64511 0.42556123 0.14820161 8.576425
1237655499209113697 221.52819 -1.6766673 0.17844675 5.835016
1237659325489217903 239.97496 44.708993 0.04173001 15.193706
1237655499209310386 221.88823 -1.6456654 0.04283625 13.73476
1237650795678204257 134.95051 -0.36294762 0.12100628 7.069546
1237674460412772679 135.16744 -0.48674551 0.04043222 9.548047
1237648720160817234 188.67473 -1.0096635 0.0801296 4.810972
1237674651539472433 180.40012 0.98166671 0.08509616 14.419812
1237651752943747329 196.44281 1.6786454 0.046582572 9.663343
1237654601565536369 154.87372 4.4971985 0.10670851 5.9016943
1237648705652523116 187.24927 1.0458238 0.154895 4.210079
1237663716016586976 5.211906 0.49167191 0.1903019 5.2090664
1237651735764271336 196.72742 1.9690731 0.23151855 7.0804143
1237648722307645629 187.30359 0.81769394 0.078838654 16.871544
1237671126979903645 179.24839 2.8091898 0.1324859 3.5593653
1237651737375015076 196.96168 3.1946593 0.038539134 18.677212
1237671127517102242 179.3126 3.5964231 0.05769564 6.726776
1237663275779948687 359.27829 -1.247832 0.08246552 2.8018477
1237648722844647520 187.4709 1.079963 0.11825867 6.3588085
1237651753989964107 133.40525 1.7176797 0.058189277 8.395815
1237674648855118005 180.39854 -1.132422 0.17171751 4.5949903
1237674648855117995 180.39541 -1.0988677 0.11572117 4.6327124
1237651736830476379 179.51849 2.8903377 0.100245014 7.200976
1237651752400126184 181.00821 1.4448983 0.08353433 9.577495
1237648721231085688 180.76847 -0.12429257 0.12223938 5.574522
1237651752400126150 180.96505 1.2950892 0.08315867 6.571016
1237651752399798483 180.26113 1.3575117 0.084852464 4.302938
1237674649391726755 179.80848 -0.80915505 0.17486644 5.701458
1237651755091689608 197.46288 3.3093082 0.11060143 8.238295
1237651737375408353 197.88446 3.2087421 0.11681014 3.6121476
1237651754018013270 197.56713 2.6066882 0.11925165 7.9147077
1237648722307907752 187.85864 0.67165983 0.14968544 3.8445842
1237648720698474638 190.48149 -0.45457083 0.16913544 4.5312943
1237648702969348278 189.92139 -1.2262282 0.18829162 5.76297
1237654879119671346 199.48978 3.8022606 0.020561887 14.115013
1237655124478918763 199.39897 4.1750854 0.17967 4.6068234
1237654879119540357 199.24738 3.8888483 0.0454117 7.87237
1237651736838471716 197.74322 2.7862743 0.08438363 8.61238
1237651737375670436 198.52486 3.2241148 0.113843195 7.490947
1237653665788919918 134.42888 2.3616197 0.05364776 7.3536677
1237648704044269714 192.63714 -0.31413534 0.083612375 6.898226
1237654029251182804 163.19825 1.8781829 0.038650315 13.178879
1237653665251983660 134.30364 1.8134281 0.11729524 7.0244346
1237666339727671409 20.766928 0.31842399 0.09423973 3.8106775
1237654880192888881 198.36786 4.8104829 0.13423266 3.8536775
1237654879656083684 198.45983 4.4318736 0.13416317 4.947752
1237655125552267363 198.54977 5.0490792 0.11136676 10.39624
1237651754554032360 195.70464 2.8929411 0.07055978 4.310974
1237655126089400416 199.16528 5.429034 0.09636707 7.6982903
1237656512815890669 21.260482 0.23412819 0.25636145 4.66708
1237671266032812203 191.31465 -1.6969141 0.04686115 9.186604
1237651755091165266 196.21018 3.4805131 0.105631135 3.7906184
1237654605860896987 156.19105 4.7857363 0.07434992 3.7068484
1237654605860962459 156.28441 4.6449636 0.17912173 4.9044037
1237654606397767804 156.17807 5.1575145 0.068100415 6.9662304
1237654602103062643 156.35627 4.9722183 0.10933463 7.0265584
1237651736838013092 196.77093 2.7269983 0.047640715 6.337223
1237648702970593413 192.77571 -1.1139363 0.08373197 6.390638
1237671762638536970 192.44489 -1.2583867 0.22016232 4.3162622
1237659330313257185 242.77866 42.946293 0.0601773 11.226641
1237659329239777516 242.4999 41.952283 0.13263673 4.4712806
1237654601566453918 157.02479 4.4476787 0.15336944 6.230841
1237657190909476987 9.79623 -0.20591 0.21142752 3.988812
1237659324953329921 241.58704 42.751188 0.077430435 4.4077005
1237648705653833867 190.22348 1.0083456 0.022907527 13.323736
1237671764249870508 191.2145 0.38903193 0.07975872 4.4979463
1237671266570928281 191.12149 1.0883526 0.12465752 6.759845
1237671763713065006 191.59583 0.47775076 0.08851205 3.5633054
1237671763713130660 191.69709 0.65117546 0.07209855 5.87032
1237657069546242461 22.210682 -0.952483 0.15997364 3.3994727
1237671765323743397 190.31726 0.73975365 0.08997176 5.876338
1237654599958069368 162.15626 3.455285 0.14858562 4.6507225
1237651755076485224 162.59553 3.3490764 0.06767304 10.352387
1237650796214943898 134.61916 0.023468147 0.028463524 11.824023
1237654030861598848 162.75413 3.068077 0.11191837 5.3243446
1237651755076616374 163.01125 3.1661419 0.042218514 10.880908
1237659324415344789 238.80754 44.358489 0.08709291 5.452516
1237648722284314869 133.9486 0.7942829 0.041475892 14.350005
1237648722284380386 134.15221 0.77844364 0.052350324 7.4052386
1237651754539941996 163.37523 2.8544065 0.18699265 4.183548
1237654030861795520 163.27127 3.1592437 0.15679124 5.6364884
1237651754540138679 163.86041 2.8751927 0.12610634 5.968493
1237648722284183563 133.59476 0.79685594 0.10927695 5.319718
1237663784211775708 32.815204 0.14529901 0.19963245 3.0415733
1237663784212037857 33.493341 0.025603995 0.19934037 5.495135
1237674461487562988 136.89474 1.4178505 0.10215863 5.9465017
1237674461487628617 136.97537 1.5650943 0.1638111 9.524727
1237673709868024174 136.59069 0.9385384 0.101491936 4.702529
1237648722285297849 136.12334 0.66796979 0.16305266 5.563798
1237671764786807033 190.73635 0.63122598 0.070915714 4.7272663
1237671266570469476 190.97458 0.16675324 0.0722581 13.689265
1237651737374097587 194.94267 3.2992379 0.0829385 5.3745017
1237651754553638970 194.7424 2.9756414 0.052749038 8.897323
1237651736837554274 195.58482 2.6802185 0.1765995 3.6203492
1237651735228776610 199.82978 1.5199863 0.11065941 4.1299796
1237651735228645568 199.59883 1.4771595 0.047471162 3.0025208
1237657192517992703 5.0257759 1.220682 0.16092055 4.802553
1237663277929988254 5.1223092 0.59873599 0.15336643 3.061785
1237663784199520491 4.8912048 0.062894002 0.20994417 2.3151705
1237651753465872553 162.73925 2.0135192 0.11577439 4.2872696
1237654028714115291 162.83691 1.3854211 0.03947736 7.5698667
1237663716016783467 5.5682278 0.596277 0.14513022 2.9408631
1237654029250592935 161.93986 1.7021832 0.114680536 7.2234697
1237655499744805270 218.81871 -1.3356473 0.07176564 7.3350725
1237655499744805145 218.72674 -1.2716752 0.056335818 6.9279113
1237655693012697263 219.18576 -1.4508313 0.08542587 5.6700754
1237654030324269175 161.6702 2.607649 0.07201416 4.1332164
1237655499208130866 219.29212 -1.6818033 0.056503456 7.3450384
1237654604241240321 135.54518 2.3239332 0.11781241 3.9928613
1237653665252639010 135.72552 1.9080737 0.1661214 6.893044
1237651735229759662 202.08109 1.4599718 0.1108277 4.145422
1237651735765778542 200.09686 1.9245662 0.14313364 3.4880507
1237651735765712967 200.01407 1.9182205 0.1368227 6.112656
1237651821638778970 223.14099 3.1446004 0.027740793 18.277258
1237654879666766002 222.85446 3.5074331 0.06624847 5.8862224
1237651753482190955 199.95389 2.0174956 0.18152164 4.4013176
1237654029793231212 175.12317 2.4624062 0.1230491 5.2708716
1237651752946499729 202.64508 1.7503947 0.10748164 4.6007714
1237651735766892698 202.65846 1.8263326 0.15458018 4.276877
1237651735766696139 202.25972 1.9000614 0.11255098 8.83663
1237671763712016708 191.6077 -1.7959836 0.068228394 9.206892
1237671763711951113 191.59459 -1.9412482 0.08440305 7.0992894
1237651755082383476 176.21832 3.5052993 0.10070575 9.250419
1237648705119518881 196.0828 0.43505401 0.18588577 3.7628577
1237648704582844527 196.50283 0.023628969 0.13792022 3.6138554
1237651752382300417 140.20947 0.7142969 0.1570462 8.297673
1237651821638385824 222.206 3.231665 0.18040372 4.194231
1237655498673488161 224.34937 -2.0723132 0.2179299 5.5210557
1237648674511650857 197.05231 0.27879216 0.12286878 5.3844953
1237651752919171245 140.20137 1.0445286 0.14045432 6.4931984
1237648702968103032 187.08245 -1.1276648 0.114496484 5.428065
1237654029256687782 175.74474 1.9061806 0.13243793 5.044384
1237653664180732176 140.00468 1.2899628 0.08728832 4.4149327
1237657191444840554 6.3555632 0.41665801 0.2759207 1.964958
1237648722839404750 175.62543 1.2424075 0.15824354 5.1467957
1237651752934703258 175.76926 1.6628513 0.092769116 7.139709
1237651752934703196 175.64088 1.7509141 0.07544814 3.994862
1237648720164225231 196.56886 -0.84730055 0.08368644 8.716275
1237671764787003550 190.83884 0.98991978 0.083382495 6.113335
1237671267107733687 190.53699 1.0649346 0.089602165 4.721135
1237648720675209576 137.46836 -0.50464491 0.048250586 4.716519
1237673709331611922 137.58804 1.1256438 0.14679065 5.115213
1237661873482563701 201.77274 44.241348 0.12730981 4.4011235
1237674459877933287 139.43202 1.3892716 0.13723052 4.129763
1237648702972559541 197.36472 -1.061423 0.07483354 7.255736
1237671264959070354 192.25908 -1.7919794 0.08724201 4.119697
1237671264959004680 192.19976 -1.9588925 0.0887091 6.57322
1237671264959135961 192.26941 -1.5398391 0.07790178 4.605932
1237659325489742089 241.15098 43.879811 0.059842627 9.892109
1237648704058425538 224.93825 -0.26364231 0.11656752 3.7227411
1237648722307317905 186.51026 0.77781247 0.08331353 3.865864
1237648705115324563 186.5081 0.49320245 0.111827485 6.132672
1237648705652260874 186.63153 0.98608181 0.10827193 6.1862535
1237657069547028731 24.06534 -0.84624 0.056201544 3.5631583
1237654605324615914 157.58185 4.426107 0.15364167 3.5916069
1237656567582753024 329.81326 -0.65946174 0.0848925 2.5104907
1237662501076926487 233.41548 42.077797 0.12026535 8.5019045
1237655498670800960 218.19295 -2.1049097 0.056100417 13.714846
1237651822175715499 223.28041 3.5381704 0.033360552 7.7082195
1237651822175518941 222.79982 3.6908439 0.068857454 3.8506052
1237654605324681386 157.65907 4.3736496 0.15399835 4.8915844
1237654601566847080 157.83564 4.5875249 0.067522384 8.684081
1237654605324878033 158.16863 4.2993821 0.123555094 6.153372
1237654606398554184 157.95167 5.2487136 0.08458899 8.607253
1237654880736641207 214.10283 4.6338412 0.054835208 12.908511
1237654601567240453 158.84076 4.6080285 0.05710966 5.2911506
1237671955909705968 205.38059 -1.7452997 0.09917568 8.758476
1237671990805856392 206.04138 -1.384937 0.18959123 5.436564
1237671990805790795 205.96695 -1.3181452 0.12750292 4.12807
1237655693547798702 215.18489 -1.1611786 0.15489756 7.43641
1237655499206492296 215.4375 -1.7673554 0.10017394 4.8439727
1237655693011321065 216.07368 -1.5841724 0.055976495 6.2948885
1237674459878785277 141.19026 2.4754486 0.12742051 3.5209663
1237666407381860445 30.06303 -0.57678002 0.19203222 3.4904609
1237662500539727994 232.29123 42.246085 0.14027087 4.6016116
1237662501076467951 232.2696 42.523959 0.119049996 5.504433
1237648720700833809 195.86334 -0.53395719 0.07994467 8.243929
1237648703508840703 196.03664 -0.67366799 0.083649 5.5634365
1237663784210464972 29.83062 0.044675998 0.16316025 3.8400917
1237663783673463016 29.500376 -0.374051 0.15648249 2.9919825
1237659330849603836 242.04026 43.941972 0.084132716 2.7772372
1237671955907346558 203.22563 3.1866296 0.08272139 6.995886
1237671955907543238 203.52237 2.7541709 0.07850292 15.357047
1237671956444413993 203.95103 2.9989274 0.021770954 29.909918
1237671956981153874 204.0883 3.3308849 0.022879148 28.12287
1237671956444610705 204.07645 2.6185801 0.11447173 8.576221
1237651753483042936 201.91242 2.1399641 0.16924377 5.455035
1237657071697395878 30.624802 0.72719401 0.18506984 5.5675974
1237671991877435656 204.80232 3.4825593 0.23512422 6.044341
1237648722843336866 184.61103 1.2269802 0.10457993 5.367952
1237648704577405071 184.18955 0.099486353 0.07208736 7.5337443
1237654030862844023 165.60851 3.0055356 0.10015641 6.4000745
1237678617431441637 31.081091 1.1400011 0.13571367 2.7450933
1237663784210727094 30.524382 0.134581 0.10599432 2.3431256
1237651736304681016 204.7691 2.16379 0.023369243 20.920633
1237651736304615665 204.59411 2.2795547 0.11202034 3.1393611
1237655123942899894 201.45238 3.5681971 0.03831975 3.737227
1237651737377046588 201.65069 3.0384864 0.09959501 6.9317365
1237671991340957909 204.75444 2.3826166 0.11288542 6.51126
1237655123943030939 201.77748 3.5467592 0.0803672 6.2503257
1237651755077926978 165.89758 3.3374475 0.05309916 17.76728
1237661850400915555 201.52108 43.307717 0.1386547 4.239334
1237651752947089489 203.99411 1.7300706 0.022911945 23.112202
1237648705114538169 184.80322 0.60497958 0.07386992 8.24254
1237651735230545966 203.8523 1.4105577 0.017453535 43.998768
1237671956444807430 204.2805 2.1318785 0.033626 6.6311827
1237651753467838569 167.14797 2.1249117 0.1787891 6.2385206
1237651735767351460 203.74175 1.8933477 0.11217373 14.652041
1237651735767351421 203.68776 1.9371445 0.11217992 9.399202
1237654029252755672 166.85453 1.7755883 0.1338849 6.767267
1237674651533312117 166.33964 0.88236691 0.094508484 7.619226
1237651752946827514 203.47056 1.7069662 0.173014 4.8248277
1237648703509627162 197.76581 -0.78797351 0.08014426 8.286874
1237671264423116956 192.67684 0.3326347 0.12518239 4.5493035
1237671264423116951 192.60761 0.33198334 0.09488683 4.406355
1237671264423051424 192.57943 0.19610005 0.08132457 6.324457
1237671264423051460 192.61427 0.22933857 0.0467693 11.218195
1237648704577798289 185.0199 0.19070926 0.118139006 5.706214
1237654670287831161 185.18138 0.0012556028 0.12338097 5.368105
1237663543683776692 332.13705 0.37082928 0.28379792 1.4328235
1237648722849104026 197.66211 1.0809658 0.071357794 5.9779687
1237663278465810513 2.6204821 1.050361 0.08011827 5.4081845
1237654029253345441 168.21033 1.9377756 0.07597942 8.481199
1237654028716277812 167.72873 1.4933451 0.12950084 5.4591155
1237648705656848518 197.13799 0.87222824 0.092985414 6.2104316
1237648704583368908 197.75512 0.053030656 0.09618144 8.270821
1237651735767023829 202.99289 1.89674 0.077672385 1.8166027
1237648722849169674 197.87865 1.185108 0.07090392 4.4594903
1237666408459862106 39.829746 0.24839716 0.07221202 9.949996
1237678437016600734 40.165963 1.1041922 0.07616741 5.9832296
1237648705657307247 198.15288 0.91445812 0.07283795 5.6721835
1237657191980269744 3.0110316 0.68937324 0.11428397 8.5169935
1237650795681480970 142.43062 -0.30448704 0.07036452 10.536945
1237648720677241015 142.02492 -0.44414793 0.07071101 8.280779
1237661850937655469 201.3243 43.679734 0.19607815 3.8511975
1237662196142047400 200.32424 42.587575 0.07938485 12.428598
1237661850400718924 200.95188 43.301187 0.027338224 14.404815
1237661872408428734 200.45398 43.57356 0.061602402 4.48105
1237651752949907569 210.51323 1.6054095 0.08061333 4.2045617
1237674602677928122 210.0146 1.2877135 0.2433037 9.010813
1237674602677862549 209.86676 1.3686396 0.16936733 3.3976135
1237648704047612094 200.26914 -0.2460589 0.08219874 3.0697112
1237661852013035613 206.61249 43.633408 0.08401312 5.099956
1237657069550043351 30.98753 -0.84838301 0.12094796 3.2859282
1237666406845382857 31.051607 -0.89618301 0.106859386 4.1279783
1237654602108043384 167.83438 5.2539319 0.17289789 3.0818527
1237654601571172425 167.76307 4.8699787 0.02833577 18.385427
1237648703509364817 197.2306 -0.80160047 0.01906901 0.47179332
1237648703509364815 197.2088 -0.81730439 0.017943049 28.21
1237650796755812587 143.66485 0.46449349 0.14742696 4.0548086
1237650796755812559 143.78803 0.4326461 0.15115461 5.5779285
1237648704046432575 197.64168 -0.37279913 0.13948487 4.0557
1237648703509299317 196.9404 -0.78930488 0.09148846 3.2351916
1237659330313781426 243.81522 42.005515 0.1394616 3.7450254
1237661873483808973 205.69132 43.568498 0.091993704 7.095652
1237648721233510654 186.30715 -0.18055467 0.28727096 7.6466894
1237648721233248412 185.7715 -0.089791138 0.115754426 7.9269
1237654881270759625 207.86621 5.4325579 0.10067463 4.382903
1237661850401964130 204.69458 42.687159 0.066215776 3.2767096
1237661872410001519 205.30128 42.858767 0.112668194 7.8595443
1237654881270890601 208.03222 5.432162 0.07892282 8.636684
1237648721752097035 144.63449 0.23669988 0.15734667 3.7777975
1237655126093201613 207.86592 5.1542128 0.12452495 7.1388
1237650796755157280 142.28239 0.44366493 0.11732262 4.354834
1237651752920023240 142.1632 1.0182786 0.15368803 2.3394272
1237663783140327602 38.115292 -0.712345 0.1122887 1.9845868
1237655126630269083 208.38672 5.4987009 0.07913072 7.7386155
1237651752919957759 142.07969 1.0656383 0.087720565 4.0991735
1237650797291962534 142.0076 0.97234924 0.09333181 6.9233913
1237650796754895137 141.57659 0.47259718 0.07016639 6.4445877
1237663782592643249 13.427716 -1.085167 0.046600495 17.591549
1237654881271152752 208.65126 5.2568145 0.081382975 3.7068963
1237673708259508463 141.24511 2.42213 0.07158665 7.856112
1237657191977910493 357.68709 0.70389801 0.111733265 3.4628515
1237663783129776257 13.94122 -0.76502295 0.14582486 7.5075665
1237655499210817818 225.44111 -1.6201923 0.122076586 5.9453545
1237655126082715755 183.8356 5.533639 0.08179272 6.0164533
1237656567048110348 334.8158 -1.0975862 0.14901806 4.6747565
1237663275780473058 0.45405999 -1.071854 0.16246709 3.6345365
1237663782589104278 5.34509 -1.21858 0.106638685 6.9372506
1237655123944734864 205.62581 3.4696272 0.11355854 4.538547
1237666406848069850 37.187717 -0.89849102 0.15188874 4.4088283
1237671992951636150 206.06235 2.7928848 0.13635342 13.014395
1237651736842076266 205.94298 2.6305624 0.07574305 4.5842752
1237661871871361180 199.69071 43.235359 0.05231711 15.418424
1237671992951767167 206.15171 2.5553637 0.13650635 5.16375
1237651737379143857 206.42526 3.1435748 0.07605058 9.686001
1237651737379078317 206.27498 3.0299914 0.11536211 5.7270794
1237656906345283854 337.68683 -1.0084748 0.058833838 3.4066935
1237657191980138715 2.7874903 0.64621045 0.06506992 5.929302
1237651736300159135 194.44725 2.3519392 0.079778746 7.776972
1237657191979811010 1.8981441 0.79578081 0.100594945 6.1281414
1237657192516681976 1.999413 1.073198 0.1286109 3.9354262
1237651736300028071 194.16505 2.3365375 0.08827199 10.313329
1237663784198537311 2.5620529 0.13911437 0.10219687 4.5989017
1237651753479635022 194.07957 2.1991221 0.06318869 6.942409
1237657191980073137 2.5230289 0.67349032 0.062721014 6.4088016
1237648704047677628 200.5074 -0.3039847 0.0744108 6.350894
1237660024495145169 340.33313 -1.1559105 0.13089752 3.9906347
1237651752405762225 193.76515 1.3760451 0.16415825 5.7650213
1237648720165732488 199.92871 -0.89007596 0.081344485 9.635007
1237651735225893013 193.30284 1.580847 0.08446734 3.3295097
1237651753479176271 193.04034 2.2661386 0.2064172 3.999775
1237674602676617376 207.49738 3.016137 0.10967309 3.1086488
1237651755096145961 207.63389 3.1941525 0.032428764 20.351082
1237661849863520317 199.7273 43.094263 0.05716802 4.9758296
1237674603213684841 208.16646 3.1339768 0.24086277 5.585179
1237648704580812909 191.90822 0.057491651 0.0931983 4.273476
1237648705651802265 185.66703 0.93811366 0.11112439 8.411003
1237648704578257045 186.03797 0.17036399 0.062108036 4.549868
1237663543683383501 331.13773 0.27644235 0.19573691 4.074633
1237651752948269164 206.66627 1.6745999 0.12682346 7.14921
1237648722299650251 168.97454 0.79286835 0.14064623 5.0868096
1237674650997555447 168.90941 0.49477622 0.113019854 5.2064934
1237651736832311402 183.67357 2.7436789 0.08177865 4.5222063
1237663542610362665 332.91287 -0.45520228 0.12590614 3.0489213
1237648704584482882 200.34691 0.078172922 0.08501464 8.438378
1237671958055157882 205.06233 3.258339 0.15540041 5.8117924
1237671957518352484 204.70865 2.9389395 0.12031848 6.2476664
1237671992414372005 205.32418 3.4141758 0.078149 14.0860195
1237671991340957829 204.84765 2.5189071 0.11421566 7.773965
1237671992414437573 205.33454 3.3351608 0.14352198 7.979267
1237674650997883086 169.53116 0.45971531 0.16858739 9.493815
1237648722836652111 169.22073 1.104311 0.13089253 5.0920153
1237651754556457143 201.17515 3.0188572 0.18796694 4.5030484
1237651736840044680 201.3235 2.7035301 0.17821252 4.337389
1237666406847480043 35.782448 -0.89163601 0.20507781 2.996579
1237651752946696438 203.07689 1.6742169 0.14018892 4.8250365
1237651753483501602 202.97036 2.0164482 0.08612859 7.341429
1237663543146774899 331.82727 -0.07908 0.13827771 2.8023384
1237648720162259185 192.07045 -0.85811014 0.08339317 7.1118393
1237661850402488341 206.28924 42.480729 0.0646688 4.483583
1237661849865683052 206.44332 41.978302 0.08118834 5.325304
1237666407363444813 347.99734 -0.5908 0.0679319 3.0656755
1237671764249936105 191.25134 0.60693061 0.113705985 3.7117312
1237651754012246137 184.44797 2.6778003 0.07514468 5.431738
1237671763712934050 191.65187 0.23846961 0.11682806 3.4342694
1237671265496924411 191.7593 0.5680993 0.120424874 8.224209
1237661872410787929 207.55532 42.307139 0.084703624 5.8275304
1237661871873917063 207.41403 42.04483 0.041096687 2.5476441
1237657189818499337 330.30969 -1.0078687 0.11026133 3.0827303
1237657189818302722 329.8628 -0.97589849 0.12903242 2.9000099
1237648705654816911 192.50339 0.97515977 0.096994594 5.618217
1237651755086250142 185.03544 3.5410182 0.07707241 4.6266713
1237671264423379197 192.62064 1.0055323 0.14689015 4.12005
1237651735760011520 187.03183 2.0477368 0.09022165 3.935821
1237651752939290772 186.25336 1.7338607 0.08973825 4.0559525
1237651752939421766 186.5423 1.8142577 0.13349277 8.1710415
1237651736308482398 213.54789 2.1641902 0.12851991 7.74841
1237651755098767633 213.6775 3.1094403 0.02611738 13.957074
1237651736308613272 213.78158 2.1128206 0.18938951 7.444732
1237648704048005385 201.27 -0.34142477 0.092578955 3.3041036
1237651821097779392 213.71395 3.130926 0.025277361 28.69987
1237651754025287922 214.27209 2.2256261 0.051467355 10.123954
1237663784212758652 35.083012 0.089512996 0.14061885 3.090245
1237678617433145390 34.926472 0.98356903 0.1204945 1.7808958
1237648704051085460 208.18597 -0.25726641 0.12430058 7.142473
1237648704587890863 208.09864 0.062062627 0.25071448 5.6382356
1237648703513952486 207.68903 -0.78399606 0.08276038 5.142705
1237648720705945865 207.64625 -0.50482469 0.19824317 6.8202944
1237658423008952561 141.71625 4.9796004 0.12652148 5.184712
1237648703510872234 200.58948 -0.80141334 0.09293688 5.252491
1237651504345186513 207.4947 -0.18912371 0.101981066 4.9220457
1237658298452476161 140.57333 4.7083225 0.02798166 19.51184
1237658298989412563 140.74452 5.0054497 0.14306195 5.766939
1237658423545430238 140.7972 5.3328428 0.1273204 7.030688
1237663542609117465 329.93988 -0.45334495 0.12731436 4.8615355
1237663784211513527 32.30854 0.079136998 0.19623436 4.445118
1237663542608986302 329.67194 -0.46092594 0.10774422 7.363987
1237661433244024992 214.74194 42.468401 0.12529594 8.025869
1237661433244090513 214.80913 42.345155 0.12476976 3.8596022
1237661360765141122 214.30048 42.742858 0.1412124 3.6446905
1237666408460058725 40.286259 0.34251601 0.12909162 1.8077468
1237674650999062701 172.294 0.61473666 0.12727846 5.0506473
1237651753994944735 144.90803 2.0209251 0.09974585 4.93589
1237651753994879151 144.71219 1.9721484 0.0928038 7.74878
1237674650999062715 172.30228 0.44469191 0.1314722 6.5531077
1237674650462257410 172.49793 0.19350984 0.12522207 4.002578
1237653664182698151 144.53671 1.4491681 0.045784 8.564436
1237663278465417363 1.7674165 0.90693926 0.09346121 5.109758
1237648722301288550 172.68091 0.701971 0.07401329 4.247608
1237655498134913239 220.45876 -2.4808855 0.118469335 7.0866394
1237663784196636799 358.2359 0.19866303 0.16676067 3.1066935
1237648722838225108 172.84437 1.1349426 0.1039839 5.9287534
1237654604243140902 139.9492 2.5287172 0.08856037 8.660131
1237674460415000791 139.67265 2.0251647 0.087032534 7.729483
1237655691939283177 219.95801 -2.370165 0.13140091 4.9254665
1237655499208524101 220.19551 -1.697648 0.13161778 13.677209
1237655499208720584 220.57877 -1.6692203 0.119512655 7.375995
1237655693013680428 221.51662 -1.53429 0.08401777 2.6527002
